Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
1955-08-01,M,83.4,M,65,61.0,4.0,M,72.2,M,93,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,0.1,M,M,7.3,M,M
1955-08-02,M,83.4,M,67,60.9,6.1,M,72.2,M,91,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,0.1,M,M,7.3,M,M
1955-08-03,M,83.3,M,59,60.9,-1.9,M,72.1,M,94,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.1,M,M,7.2,M,M
1955-08-04,M,83.2,M,60,60.8,-0.8,M,72.0,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,0.1,M,M,7.2,M,M
1955-08-05,M,83.2,M,72,60.7,11.3,M,72.0,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,0.1,M,M,7.1,M,M
1955-08-06,M,83.1,M,67,60.7,6.3,M,71.9,M,91,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,0.2,M,M,7.1,M,M
1955-08-07,M,83.0,M,71,60.6,10.4,M,71.8,M,87,0.04,0.15,-0.11,0.0,0.0,0.0,0,M,0.2,M,M,7.0,M,M
1955-08-08,M,83.0,M,56,60.5,-4.5,M,71.7,M,78,0.02,0.14,-0.12,0.0,0.0,0.0,0,M,0.2,M,M,7.0,M,M
1955-08-09,M,82.9,M,48,60.4,-12.4,M,71.7,M,82,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,0.2,M,M,6.9,M,M
1955-08-10,85,82.8,2.2,47,60.3,-13.3,66.0,71.6,-5.6,82,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,0.3,-0.3,1,6.8,-5.8,16
1955-08-11,83,82.7,0.3,67,60.2,6.8,75.0,71.5,3.5,70,2.16,0.13,2.03,0.0,0.0,0.0,0,0,0.3,-0.3,10,6.8,3.2,25
1955-08-12,74,82.7,-8.7,65,60.1,4.9,69.5,71.4,-1.9,68,0.30,0.13,0.17,0.0,0.0,0.0,0,0,0.3,-0.3,5,6.7,-1.7,20
1955-08-13,79,82.6,-3.6,65,60.0,5.0,72.0,71.3,0.7,77,1.38,0.14,1.24,0.0,0.0,0.0,0,0,0.3,-0.3,7,6.6,0.4,22
1955-08-14,89,82.5,6.5,69,59.9,9.1,79.0,71.2,7.8,86,0.03,0.13,-0.10,0.0,0.0,0.0,0,0,0.3,-0.3,14,6.5,7.5,29
1955-08-15,90,82.4,7.6,69,59.8,9.2,79.5,71.1,8.4,88,0.02,0.14,-0.12,0.0,0.0,0.0,0,0,0.3,-0.3,15,6.4,8.6,30
1955-08-16,89,82.3,6.7,69,59.7,9.3,79.0,71.0,8.0,88,0.04,0.13,-0.09,0.0,0.0,0.0,0,0,0.3,-0.3,14,6.3,7.7,29
1955-08-17,88,82.2,5.8,M,59.5,M,M,70.9,M,85,0.15,0.14,0.01,0.0,0.0,0.0,0,M,0.3,M,M,6.2,M,M
1955-08-18,86,82.1,3.9,70,59.4,10.6,78.0,70.7,7.3,75,0.44,0.13,0.31,0.0,0.0,0.0,0,0,0.4,-0.4,13,6.1,6.9,28
1955-08-19,87,82.0,5.0,69,59.2,9.8,78.0,70.6,7.4,85,0.02,0.12,-0.10,0.0,0.0,0.0,0,0,0.4,-0.4,13,6.0,7.0,28
1955-08-20,91,81.9,9.1,66,59.1,6.9,78.5,70.5,8.0,90,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,0.4,-0.4,14,5.9,8.1,29
1955-08-21,92,81.7,10.3,63,58.9,4.1,77.5,70.3,7.2,67,0.90,0.13,0.77,T,0.0,0.0,0,0,0.4,-0.4,13,5.8,7.2,28
1955-08-22,90,81.6,8.4,64,58.8,5.2,77.0,70.2,6.8,85,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,0.4,-0.4,12,5.6,6.4,27
1955-08-23,84,81.5,2.5,60,58.6,1.4,72.0,70.0,2.0,60,0.35,0.13,0.22,0.0,0.0,0.0,0,0,0.5,-0.5,7,5.5,1.5,22
1955-08-24,76,81.3,-5.3,51,58.4,-7.4,63.5,69.9,-6.4,73,0.00,0.12,-0.12,0.0,0.0,0.0,0,1,0.5,0.5,0,5.4,-5.4,14
1955-08-25,78,81.2,-3.2,55,58.2,-3.2,66.5,69.7,-3.2,72,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,0.6,-0.6,2,5.2,-3.2,17
1955-08-26,81,81.0,0.0,51,58.0,-7.0,66.0,69.5,-3.5,79,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,0.6,-0.6,1,5.1,-4.1,16
1955-08-27,80,80.8,-0.8,62,57.8,4.2,71.0,69.3,1.7,73,0.10,0.12,-0.02,0.0,0.0,0.0,0,0,0.7,-0.7,6,5.0,1.0,21
1955-08-28,75,80.6,-5.6,46,57.6,-11.6,60.5,69.1,-8.6,70,0.01,0.11,-0.10,0.0,0.0,0.0,0,4,0.8,3.2,0,4.9,-4.9,11
1955-08-29,75,80.4,-5.4,41,57.3,-16.3,58.0,68.9,-10.9,71,0.00,0.11,-0.11,0.0,0.0,0.0,0,7,0.8,6.2,0,4.7,-4.7,8
1955-08-30,81,80.2,0.8,50,57.1,-7.1,65.5,68.7,-3.2,79,0.00,0.11,-0.11,0.0,0.0,0.0,0,0,0.9,-0.9,1,4.6,-3.6,16
1955-08-31,81,80.0,1.0,66,56.9,9.1,73.5,68.4,5.1,76,0.68,0.12,0.56,0.0,0.0,0.0,0,0,1.0,-1.0,9,4.4,4.6,24
1955-09-01,78,79.8,-1.8,54,56.6,-2.6,66.0,68.2,-2.2,69,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,1.1,-1.1,1,4.3,-3.3,16
1955-09-02,76,79.5,-3.5,50,56.3,-6.3,63.0,67.9,-4.9,71,0.00,0.12,-0.12,0.0,0.0,0.0,0,2,1.2,0.8,0,4.2,-4.2,13
1955-09-03,76,79.3,-3.3,49,56.1,-7.1,62.5,67.7,-5.2,75,0.00,0.11,-0.11,0.0,0.0,0.0,0,2,1.4,0.6,0,4.0,-4.0,13
1955-09-04,80,79.0,1.0,52,55.8,-3.8,66.0,67.4,-1.4,77,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,1.5,-1.5,1,3.9,-2.9,16
1955-09-05,82,78.7,3.3,59,55.5,3.5,70.5,67.1,3.4,77,0.00,0.11,-0.11,0.0,0.0,0.0,0,0,1.6,-1.6,6,3.7,2.3,21
1955-09-06,79,78.4,0.6,48,55.2,-7.2,63.5,66.8,-3.3,75,0.00,0.12,-0.12,0.0,0.0,0.0,0,1,1.7,-0.7,0,3.5,-3.5,14
1955-09-07,77,78.1,-1.1,55,54.9,0.1,66.0,66.5,-0.5,67,0.00,0.10,-0.10,0.0,0.0,0.0,0,0,1.9,-1.9,1,3.4,-2.4,16
1955-09-08,69,77.8,-8.8,38,54.6,-16.6,53.5,66.2,-12.7,62,0.00,0.12,-0.12,0.0,0.0,0.0,0,11,2.0,9.0,0,3.2,-3.2,4
1955-09-09,70,77.5,-7.5,41,54.2,-13.2,55.5,65.9,-10.4,68,0.00,0.11,-0.11,0.0,0.0,0.0,0,9,2.2,6.8,0,3.1,-3.1,6
1955-09-10,75,77.2,-2.2,57,53.9,3.1,66.0,65.6,0.4,72,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,2.4,-2.4,1,2.9,-1.9,16
1955-09-11,75,76.8,-1.8,61,53.6,7.4,68.0,65.2,2.8,74,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,2.6,-2.6,3,2.8,0.2,18
1955-09-12,75,76.5,-1.5,48,53.2,-5.2,61.5,64.9,-3.4,64,0.90,0.12,0.78,0.0,0.0,0.0,0,3,2.8,0.2,0,2.6,-2.6,12
1955-09-13,65,76.1,-11.1,37,52.9,-15.9,51.0,64.5,-13.5,62,0.00,0.11,-0.11,0.0,0.0,0.0,0,14,3.0,11.0,0,2.5,-2.5,1
1955-09-14,70,75.8,-5.8,37,52.5,-15.5,53.5,64.1,-10.6,67,0.00,0.13,-0.13,0.0,0.0,0.0,0,11,3.2,7.8,0,2.4,-2.4,4
1955-09-15,75,75.4,-0.4,58,52.2,5.8,66.5,63.8,2.7,74,0.10,0.12,-0.02,0.0,0.0,0.0,0,0,3.5,-3.5,2,2.2,-0.2,17
1955-09-16,75,75.0,0.0,51,51.8,-0.8,63.0,63.4,-0.4,67,0.00,0.13,-0.13,0.0,0.0,0.0,0,2,3.7,-1.7,0,2.1,-2.1,13
1955-09-17,76,74.6,1.4,45,51.4,-6.4,60.5,63.0,-2.5,75,0.00,0.14,-0.14,0.0,0.0,0.0,0,4,4.0,0.0,0,2.0,-2.0,11
1955-09-18,80,74.2,5.8,57,51.1,5.9,68.5,62.6,5.9,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,4.2,-4.2,4,1.8,2.2,19
1955-09-19,82,73.8,8.2,60,50.7,9.3,71.0,62.2,8.8,79,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,4.5,-4.5,6,1.7,4.3,21
1955-09-20,80,73.4,6.6,60,50.3,9.7,70.0,61.8,8.2,73,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,4.8,-4.8,5,1.6,3.4,20
1955-09-21,74,73.0,1.0,41,49.9,-8.9,57.5,61.4,-3.9,61,0.00,0.14,-0.14,0.0,0.0,0.0,0,7,5.1,1.9,0,1.5,-1.5,8
1955-09-22,62,72.5,-10.5,33,49.5,-16.5,47.5,61.0,-13.5,58,0.00,0.14,-0.14,0.0,0.0,0.0,0,17,5.4,11.6,0,1.4,-1.4,0
1955-09-23,65,72.1,-7.1,31,49.1,-18.1,48.0,60.6,-12.6,63,0.00,0.14,-0.14,0.0,0.0,0.0,0,17,5.7,11.3,0,1.3,-1.3,0
1955-09-24,64,71.7,-7.7,48,48.7,-0.7,56.0,60.2,-4.2,57,1.80,0.14,1.66,0.0,0.0,0.0,0,9,6.0,3.0,0,1.2,-1.2,6
1955-09-25,61,71.2,-10.2,50,48.3,1.7,55.5,59.8,-4.3,61,0.00,0.14,-0.14,0.0,0.0,0.0,0,9,6.3,2.7,0,1.1,-1.1,6
1955-09-26,66,70.8,-4.8,34,47.9,-13.9,50.0,59.4,-9.4,57,0.00,0.14,-0.14,0.0,0.0,0.0,0,15,6.6,8.4,0,1.0,-1.0,0
1955-09-27,68,70.4,-2.4,32,47.5,-15.5,50.0,58.9,-8.9,63,0.00,0.15,-0.15,0.0,0.0,0.0,0,15,6.9,8.1,0,0.8,-0.8,0
1955-09-28,70,69.9,0.1,56,47.1,8.9,63.0,58.5,4.5,67,0.64,0.14,0.50,0.0,0.0,0.0,0,2,7.2,-5.2,0,0.7,-0.7,13
1955-09-29,68,69.5,-1.5,43,46.7,-3.7,55.5,58.1,-2.6,66,0.00,0.13,-0.13,0.0,0.0,0.0,0,9,7.6,1.4,0,0.7,-0.7,6
1955-09-30,66,69.0,-3.0,55,46.4,8.6,60.5,57.7,2.8,64,0.39,0.14,0.25,0.0,0.0,0.0,0,4,7.9,-3.9,0,0.6,-0.6,11
1955-10-01,65,68.6,-3.6,54,46.0,8.0,59.5,57.3,2.2,62,0.05,0.13,-0.08,0.0,0.0,0.0,0,5,8.3,-3.3,0,0.5,-0.5,10
1955-10-02,64,68.1,-4.1,37,45.6,-8.6,50.5,56.9,-6.4,60,0.00,0.13,-0.13,0.0,0.0,0.0,0,14,8.6,5.4,0,0.5,-0.5,1
1955-10-03,65,67.7,-2.7,41,45.2,-4.2,53.0,56.4,-3.4,61,0.00,0.13,-0.13,0.0,0.0,0.0,0,12,9.0,3.0,0,0.4,-0.4,3
1955-10-04,71,67.3,3.7,37,44.8,-7.8,54.0,56.0,-2.0,61,0.00,0.13,-0.13,0.0,0.0,0.0,0,11,9.3,1.7,0,0.3,-0.3,4
1955-10-05,67,66.8,0.2,45,44.4,0.6,56.0,55.6,0.4,56,0.00,0.13,-0.13,0.0,0.0,0.0,0,9,9.7,-0.7,0,0.3,-0.3,6
1955-10-06,57,66.4,-9.4,48,44.0,4.0,52.5,55.2,-2.7,52,1.40,0.14,1.26,0.0,0.0,0.0,0,12,10.0,2.0,0,0.2,-0.2,3
1955-10-07,75,65.9,9.1,51,43.6,7.4,63.0,54.8,8.2,71,0.35,0.14,0.21,0.0,0.0,0.0,0,2,10.4,-8.4,0,0.2,-0.2,13
1955-10-08,73,65.5,7.5,53,43.3,9.7,63.0,54.4,8.6,60,0.20,0.13,0.07,0.0,0.0,0.0,0,2,10.8,-8.8,0,0.2,-0.2,13
1955-10-09,62,65.1,-3.1,40,42.9,-2.9,51.0,54.0,-3.0,59,0.00,0.14,-0.14,0.0,0.0,0.0,0,14,11.2,2.8,0,0.2,-0.2,1
1955-10-10,74,64.6,9.4,50,42.5,7.5,62.0,53.6,8.4,71,0.00,0.14,-0.14,0.0,0.0,0.0,0,3,11.6,-8.6,0,0.2,-0.2,12
1955-10-11,77,64.2,12.8,59,42.2,16.8,68.0,53.2,14.8,73,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,12.0,-12.0,3,0.2,2.8,18
1955-10-12,75,63.8,11.2,49,41.8,7.2,62.0,52.8,9.2,70,0.00,0.14,-0.14,0.0,0.0,0.0,0,3,12.4,-9.4,0,0.2,-0.2,12
1955-10-13,76,63.3,12.7,41,41.4,-0.4,58.5,52.4,6.1,60,0.00,0.14,-0.14,0.0,0.0,0.0,0,6,12.8,-6.8,0,0.2,-0.2,9
1955-10-14,61,62.9,-1.9,48,41.1,6.9,54.5,52.0,2.5,51,0.13,0.14,-0.01,0.0,0.0,0.0,0,10,13.2,-3.2,0,0.2,-0.2,5
1955-10-15,62,62.5,-0.5,51,40.7,10.3,56.5,51.6,4.9,60,0.60,0.15,0.45,0.0,0.0,0.0,0,8,13.5,-5.5,0,0.1,-0.1,7
1955-10-16,60,62.1,-2.1,40,40.4,-0.4,50.0,51.2,-1.2,M,1.50,0.13,1.37,0.0,0.0,0.0,0,15,13.9,1.1,0,0.1,-0.1,0
1955-10-17,M,61.6,M,41,40.0,1.0,M,50.8,M,46,0.57,0.14,0.43,0.0,0.0,0.0,0,M,14.3,M,M,0.1,M,M
1955-10-18,55,61.2,-6.2,43,39.7,3.3,49.0,50.5,-1.5,51,0.00,0.13,-0.13,0.0,0.0,0.0,0,16,14.6,1.4,0,0.1,-0.1,0
1955-10-19,56,60.8,-4.8,48,39.3,8.7,52.0,50.1,1.9,55,0.36,0.14,0.22,0.0,0.0,0.0,0,13,15.0,-2.0,0,0.1,-0.1,2
1955-10-20,60,60.4,-0.4,48,39.0,9.0,54.0,49.7,4.3,59,0.00,0.14,-0.14,0.0,0.0,0.0,0,11,15.4,-4.4,0,0.1,-0.1,4
1955-10-21,59,60.0,-1.0,44,38.7,5.3,51.5,49.3,2.2,48,0.00,0.13,-0.13,0.0,0.0,0.0,0,13,15.8,-2.8,0,0.1,-0.1,2
1955-10-22,47,59.5,-12.5,30,38.3,-8.3,38.5,48.9,-10.4,45,0.00,0.13,-0.13,0.0,0.0,0.0,0,26,16.1,9.9,0,0.1,-0.1,0
1955-10-23,54,59.1,-5.1,22,38.0,-16.0,38.0,48.6,-10.6,51,0.00,0.13,-0.13,0.0,0.0,0.0,0,27,16.5,10.5,0,0.1,-0.1,0
1955-10-24,68,58.7,9.3,51,37.7,13.3,59.5,48.2,11.3,51,0.21,0.13,0.08,0.0,0.0,0.0,0,5,16.9,-11.9,0,0.1,-0.1,10
1955-10-25,50,58.3,-8.3,39,37.4,1.6,44.5,47.8,-3.3,44,0.03,0.12,-0.09,0.0,0.0,0.0,0,20,17.2,2.8,0,0.0,0.0,0
1955-10-26,49,57.8,-8.8,38,37.0,1.0,43.5,47.4,-3.9,46,0.20,0.13,0.07,0.0,0.0,0.0,0,21,17.6,3.4,0,0.0,0.0,0
1955-10-27,57,57.4,-0.4,40,36.7,3.3,48.5,47.1,1.4,51,0.00,0.12,-0.12,0.0,0.1,-0.1,0,16,17.9,-1.9,0,0.0,0.0,0
1955-10-28,64,57.0,7.0,30,36.4,-6.4,47.0,46.7,0.3,60,0.00,0.13,-0.13,0.0,0.0,0.0,0,18,18.3,-0.3,0,0.0,0.0,0
1955-10-29,71,56.6,14.4,40,36.1,3.9,55.5,46.3,9.2,64,0.00,0.14,-0.14,0.0,0.0,0.0,0,9,18.7,-9.7,0,0.0,0.0,6
1955-10-30,65,56.1,8.9,49,35.8,13.2,57.0,46.0,11.0,51,0.37,0.12,0.25,0.0,0.0,0.0,0,8,19.1,-11.1,0,0.0,0.0,7
1955-10-31,58,55.7,2.3,45,35.5,9.5,51.5,45.6,5.9,47,0.91,0.13,0.78,0.0,0.0,0.0,0,13,19.4,-6.4,0,0.0,0.0,2
1955-11-01,60,55.2,4.8,40,35.2,4.8,50.0,45.2,4.8,49,0.00,0.12,-0.12,0.0,0.0,0.0,0,15,19.8,-4.8,0,0.0,0.0,0
1955-11-02,53,54.8,-1.8,40,34.9,5.1,46.5,44.8,1.7,45,0.00,0.12,-0.12,0.0,0.1,-0.1,0,18,20.2,-2.2,0,0.0,0.0,0
1955-11-03,55,54.4,0.6,40,34.6,5.4,47.5,44.5,3.0,49,0.00,0.12,-0.12,0.0,0.0,0.0,0,17,20.5,-3.5,0,0.0,0.0,0
1955-11-04,50,53.9,-3.9,M,34.3,M,M,44.1,M,M,0.90,0.12,0.78,0.0,0.0,0.0,0,M,20.9,M,M,0.0,M,M
1955-11-05,42,53.5,-11.5,37,34.0,3.0,39.5,43.7,-4.2,40,0.36,0.12,0.24,0.0,0.1,-0.1,0,25,21.3,3.7,0,0.0,0.0,0
1955-11-06,50,53.0,-3.0,41,33.7,7.3,45.5,43.3,2.2,49,0.00,0.12,-0.12,0.0,0.0,0.0,0,19,21.7,-2.7,0,0.0,0.0,0
1955-11-07,50,52.6,-2.6,41,33.4,7.6,45.5,43.0,2.5,44,0.00,0.11,-0.11,0.0,0.1,-0.1,0,19,22.0,-3.0,0,0.0,0.0,0
1955-11-08,47,52.1,-5.1,37,33.1,3.9,42.0,42.6,-0.6,40,0.18,0.12,0.06,0.0,0.0,0.0,0,23,22.4,0.6,0,0.0,0.0,0
1955-11-09,41,51.7,-10.7,27,32.7,-5.7,34.0,42.2,-8.2,39,0.00,0.11,-0.11,0.0,0.1,-0.1,0,31,22.8,8.2,0,0.0,0.0,0
1955-11-10,50,51.2,-1.2,30,32.4,-2.4,40.0,41.8,-1.8,44,0.00,0.11,-0.11,0.0,0.0,0.0,0,25,23.2,1.8,0,0.0,0.0,0
1955-11-11,44,50.7,-6.7,37,32.1,4.9,40.5,41.4,-0.9,40,0.38,0.11,0.27,0.0,0.1,-0.1,0,24,23.6,0.4,0,0.0,0.0,0
1955-11-12,56,50.3,5.7,41,31.8,9.2,48.5,41.1,7.4,52,0.00,0.10,-0.10,0.0,0.1,-0.1,0,16,23.9,-7.9,0,0.0,0.0,0
1955-11-13,59,49.8,9.2,40,31.5,8.5,49.5,40.7,8.8,50,0.00,0.11,-0.11,0.0,0.0,0.0,0,15,24.3,-9.3,0,0.0,0.0,0
1955-11-14,57,49.4,7.6,50,31.2,18.8,53.5,40.3,13.2,M,0.64,0.11,0.53,0.0,0.1,-0.1,0,11,24.7,-13.7,0,0.0,0.0,4
1955-11-15,M,48.9,M,30,30.9,-0.9,M,39.9,M,39,0.00,0.11,-0.11,0.0,0.1,-0.1,0,M,25.1,M,M,0.0,M,M
1955-11-16,40,48.4,-8.4,34,30.6,3.4,37.0,39.5,-2.5,39,0.36,0.10,0.26,0.0,0.1,-0.1,0,28,25.5,2.5,0,0.0,0.0,0
1955-11-17,50,48.0,2.0,M,30.3,M,M,39.2,M,M,0.31,0.12,0.19,0.0,0.0,0.0,0,M,25.8,M,M,0.0,M,M
1955-11-18,41,47.5,-6.5,M,30.0,M,M,38.8,M,M,0.00,0.11,-0.11,0.0,0.1,-0.1,0,M,26.2,M,M,0.0,M,M
1955-11-19,38,47.1,-9.1,M,29.7,M,M,38.4,M,M,0.11,0.12,-0.01,1.9,0.1,1.8,2,M,26.6,M,M,0.0,M,M
1955-11-20,34,46.6,-12.6,24,29.4,-5.4,29.0,38.0,-9.0,31,0.14,0.12,0.02,1.4,0.1,1.3,1,36,27.0,9.0,0,0.0,0.0,0
1955-11-21,39,46.2,-7.2,24,29.1,-5.1,31.5,37.7,-6.2,32,T,0.12,-0.12,T,0.1,-0.1,T,33,27.3,5.7,0,0.0,0.0,0
1955-11-22,37,45.7,-8.7,24,28.8,-4.8,30.5,37.3,-6.8,30,T,0.12,-0.12,T,0.2,-0.2,T,34,27.7,6.3,0,0.0,0.0,0
1955-11-23,40,45.3,-5.3,21,28.5,-7.5,30.5,36.9,-6.4,36,T,0.12,-0.12,T,0.1,-0.1,T,34,28.1,5.9,0,0.0,0.0,0
1955-11-24,44,44.8,-0.8,24,28.2,-4.2,34.0,36.5,-2.5,36,0.11,0.12,-0.01,0.0,0.2,-0.2,0,31,28.5,2.5,0,0.0,0.0,0
1955-11-25,35,44.4,-9.4,29,27.9,1.1,32.0,36.2,-4.2,32,0.00,0.13,-0.13,0.0,0.1,-0.1,0,33,28.8,4.2,0,0.0,0.0,0
1955-11-26,34,43.9,-9.9,20,27.6,-7.6,27.0,35.8,-8.8,32,0.00,0.12,-0.12,0.0,0.2,-0.2,0,38,29.2,8.8,0,0.0,0.0,0
1955-11-27,36,43.5,-7.5,18,27.3,-9.3,27.0,35.4,-8.4,32,0.00,0.12,-0.12,0.0,0.2,-0.2,0,38,29.6,8.4,0,0.0,0.0,0
1955-11-28,42,43.1,-1.1,27,27.0,0.0,34.5,35.1,-0.6,32,0.10,0.12,-0.02,0.0,0.2,-0.2,0,30,29.9,0.1,0,0.0,0.0,0
1955-11-29,35,42.7,-7.7,13,26.7,-13.7,24.0,34.7,-10.7,20,0.00,0.12,-0.12,0.0,0.2,-0.2,0,41,30.3,10.7,0,0.0,0.0,0
1955-11-30,37,42.3,-5.3,16,26.4,-10.4,26.5,34.3,-7.8,32,0.00,0.12,-0.12,0.0,0.2,-0.2,0,38,30.6,7.4,0,0.0,0.0,0
1955-12-01,34,41.9,-7.9,17,26.1,-9.1,25.5,34.0,-8.5,25,0.00,0.13,-0.13,0.0,0.3,-0.3,0,39,31.0,8.0,0,0.0,0.0,0
1955-12-02,32,41.5,-9.5,20,25.8,-5.8,26.0,33.6,-7.6,30,0.04,0.13,-0.09,0.9,0.3,0.6,1,39,31.4,7.6,0,0.0,0.0,0
1955-12-03,40,41.1,-1.1,24,25.5,-1.5,32.0,33.3,-1.3,38,0.00,0.14,-0.14,0.0,0.4,-0.4,T,33,31.7,1.3,0,0.0,0.0,0
1955-12-04,38,40.7,-2.7,30,25.2,4.8,34.0,33.0,1.0,34,0.85,0.13,0.72,0.4,0.4,0.0,T,31,32.0,-1.0,0,0.0,0.0,0
1955-12-05,40,40.3,-0.3,32,24.9,7.1,36.0,32.6,3.4,35,0.34,0.13,0.21,0.0,0.4,-0.4,T,29,32.4,-3.4,0,0.0,0.0,0
1955-12-06,35,39.9,-4.9,19,24.6,-5.6,27.0,32.3,-5.3,21,0.00,0.14,-0.14,0.0,0.5,-0.5,T,38,32.7,5.3,0,0.0,0.0,0
1955-12-07,25,39.6,-14.6,10,24.3,-14.3,17.5,31.9,-14.4,20,0.00,0.13,-0.13,0.0,0.4,-0.4,T,47,33.1,13.9,0,0.0,0.0,0
1955-12-08,30,39.2,-9.2,14,24.0,-10.0,22.0,31.6,-9.6,24,0.00,0.13,-0.13,0.0,0.5,-0.5,T,43,33.4,9.6,0,0.0,0.0,0
1955-12-09,27,38.9,-11.9,19,23.7,-4.7,23.0,31.3,-8.3,22,0.00,0.14,-0.14,0.0,0.4,-0.4,T,42,33.7,8.3,0,0.0,0.0,0
1955-12-10,30,38.5,-8.5,14,23.4,-9.4,22.0,31.0,-9.0,24,0.00,0.13,-0.13,0.0,0.5,-0.5,T,43,34.0,9.0,0,0.0,0.0,0
1955-12-11,32,38.2,-6.2,23,23.1,-0.1,27.5,30.6,-3.1,30,0.00,0.13,-0.13,0.0,0.5,-0.5,T,37,34.3,2.7,0,0.0,0.0,0
1955-12-12,33,37.9,-4.9,14,22.8,-8.8,23.5,30.3,-6.8,25,0.00,0.13,-0.13,0.0,0.4,-0.4,T,41,34.7,6.3,0,0.0,0.0,0
1955-12-13,33,37.6,-4.6,12,22.5,-10.5,22.5,30.0,-7.5,27,0.00,0.13,-0.13,0.0,0.5,-0.5,T,42,35.0,7.0,0,0.0,0.0,0
1955-12-14,34,37.3,-3.3,15,22.2,-7.2,24.5,29.7,-5.2,30,0.00,0.12,-0.12,0.0,0.5,-0.5,T,40,35.3,4.7,0,0.0,0.0,0
1955-12-15,34,37.0,-3.0,26,21.9,4.1,30.0,29.4,0.6,29,0.36,0.12,0.24,4.9,0.5,4.4,5,35,35.6,-0.6,0,0.0,0.0,0
1955-12-16,29,36.7,-7.7,9,21.6,-12.6,19.0,29.1,-10.1,20,0.00,0.12,-0.12,0.0,0.5,-0.5,4,46,35.9,10.1,0,0.0,0.0,0
1955-12-17,32,36.4,-4.4,4,21.3,-17.3,18.0,28.8,-10.8,30,0.00,0.12,-0.12,0.0,0.5,-0.5,3,47,36.2,10.8,0,0.0,0.0,0
1955-12-18,34,36.1,-2.1,15,21.0,-6.0,24.5,28.5,-4.0,30,0.00,0.12,-0.12,0.0,0.6,-0.6,3,40,36.5,3.5,0,0.0,0.0,0
1955-12-19,30,35.9,-5.9,7,20.7,-13.7,18.5,28.3,-9.8,9,0.06,0.12,-0.06,5.3,0.5,4.8,5,46,36.7,9.3,0,0.0,0.0,0
1955-12-20,18,35.6,-17.6,-11,20.4,-31.4,3.5,28.0,-24.5,-2,0.00,0.11,-0.11,0.0,0.5,-0.5,5,61,37.0,24.0,0,0.0,0.0,0
1955-12-21,-0,35.4,-35.4,-23,20.1,-43.1,-11.5,27.7,-39.2,-10,0.00,0.12,-0.12,0.0,0.6,-0.6,5,76,37.3,38.7,0,0.0,0.0,0
1955-12-22,2,35.1,-33.1,-12,19.8,-31.8,-5.0,27.4,-32.4,-0,0.01,0.12,-0.11,6.2,0.5,5.7,6,70,37.6,32.4,0,0.0,0.0,0
1955-12-23,12,34.9,-22.9,-19,19.5,-38.5,-3.5,27.2,-30.7,M,0.00,0.12,-0.12,0.0,0.5,-0.5,6,68,37.8,30.2,0,0.0,0.0,0
1955-12-24,32,34.7,-2.7,M,19.2,M,M,26.9,M,30,T,0.12,-0.12,T,0.5,-0.5,6,M,38.1,M,M,0.0,M,M
1955-12-25,41,34.4,6.6,29,18.9,10.1,35.0,26.7,8.3,30,0.00,0.12,-0.12,0.0,0.6,-0.6,3,30,38.3,-8.3,0,0.0,0.0,0
1955-12-26,32,34.2,-2.2,16,18.6,-2.6,24.0,26.4,-2.4,19,0.00,0.13,-0.13,0.0,0.6,-0.6,3,41,38.6,2.4,0,0.0,0.0,0
1955-12-27,22,34.0,-12.0,-2,18.3,-20.3,10.0,26.2,-16.2,14,0.00,0.13,-0.13,0.0,0.5,-0.5,3,55,38.8,16.2,0,0.0,0.0,0
1955-12-28,23,33.8,-10.8,2,18.0,-16.0,12.5,25.9,-13.4,18,0.00,0.12,-0.12,0.0,0.5,-0.5,3,52,39.1,12.9,0,0.0,0.0,0
1955-12-29,32,33.6,-1.6,5,17.7,-12.7,18.5,25.7,-7.2,27,0.00,0.13,-0.13,0.0,0.6,-0.6,3,46,39.3,6.7,0,0.0,0.0,0
