Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
1948-05-01,M,60.9,M,M,40.5,M,M,50.7,M,M,0.24,0.13,0.11,0.0,0.0,0.0,0,M,14.4,M,M,0.1,M,M
1948-05-02,M,61.3,M,M,40.9,M,M,51.1,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,14.0,M,M,0.1,M,M
1948-05-03,M,61.7,M,M,41.3,M,M,51.5,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,13.6,M,M,0.1,M,M
1948-05-04,M,62.1,M,M,41.7,M,M,51.9,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,13.2,M,M,0.1,M,M
1948-05-05,M,62.5,M,M,42.1,M,M,52.3,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,12.9,M,M,0.1,M,M
1948-05-06,M,62.8,M,M,42.5,M,M,52.6,M,M,0.00,0.12,-0.12,0.0,0.1,-0.1,0,M,12.5,M,M,0.1,M,M
1948-05-07,M,63.1,M,M,42.8,M,M,53.0,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,12.2,M,M,0.2,M,M
1948-05-08,M,63.5,M,M,43.2,M,M,53.3,M,M,0.88,0.11,0.77,0.0,0.0,0.0,0,M,11.8,M,M,0.2,M,M
1948-05-09,M,63.8,M,M,43.6,M,M,53.7,M,M,T,0.11,-0.11,0.0,0.0,0.0,0,M,11.5,M,M,0.2,M,M
1948-05-10,M,64.1,M,M,43.9,M,M,54.0,M,M,T,0.12,-0.12,0.0,0.0,0.0,0,M,11.2,M,M,0.2,M,M
1948-05-11,M,64.4,M,M,44.3,M,M,54.3,M,M,0.25,0.12,0.13,0.0,0.0,0.0,0,M,10.9,M,M,0.2,M,M
1948-05-12,M,64.7,M,M,44.6,M,M,54.7,M,M,0.35,0.11,0.24,0.0,0.0,0.0,0,M,10.6,M,M,0.2,M,M
1948-05-13,M,65.0,M,M,45.0,M,M,55.0,M,M,0.14,0.12,0.02,0.0,0.0,0.0,0,M,10.3,M,M,0.3,M,M
1948-05-14,M,65.2,M,M,45.3,M,M,55.3,M,M,0.31,0.13,0.18,0.0,0.0,0.0,0,M,10.0,M,M,0.3,M,M
1948-05-15,M,65.5,M,M,45.7,M,M,55.6,M,M,0.40,0.12,0.28,0.0,0.0,0.0,0,M,9.7,M,M,0.3,M,M
1948-05-16,M,65.8,M,M,46.0,M,M,55.9,M,M,T,0.13,-0.13,0.0,0.0,0.0,0,M,9.4,M,M,0.3,M,M
1948-05-17,M,66.0,M,M,46.4,M,M,56.2,M,M,0.15,0.12,0.03,0.0,0.0,0.0,0,M,9.2,M,M,0.3,M,M
1948-05-18,M,66.2,M,M,46.7,M,M,56.5,M,M,0.02,0.13,-0.11,0.0,0.0,0.0,0,M,8.9,M,M,0.4,M,M
1948-05-19,M,66.5,M,M,47.0,M,M,56.8,M,M,T,0.14,-0.14,0.0,0.0,0.0,0,M,8.7,M,M,0.4,M,M
1948-05-20,M,66.7,M,M,47.4,M,M,57.0,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,8.4,M,M,0.5,M,M
1948-05-21,M,66.9,M,M,47.7,M,M,57.3,M,M,0.08,0.13,-0.05,0.0,0.0,0.0,0,M,8.2,M,M,0.5,M,M
1948-05-22,M,67.2,M,M,48.0,M,M,57.6,M,M,0.25,0.13,0.12,0.0,0.0,0.0,0,M,8.0,M,M,0.6,M,M
1948-05-23,M,67.4,M,M,48.3,M,M,57.9,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,7.7,M,M,0.6,M,M
1948-05-24,M,67.6,M,M,48.7,M,M,58.1,M,M,0.15,0.14,0.01,0.0,0.0,0.0,0,M,7.5,M,M,0.7,M,M
1948-05-25,M,67.8,M,M,49.0,M,M,58.4,M,M,0.16,0.13,0.03,0.0,0.0,0.0,0,M,7.3,M,M,0.7,M,M
1948-05-26,M,68.1,M,M,49.3,M,M,58.7,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,7.1,M,M,0.8,M,M
1948-05-27,M,68.3,M,M,49.6,M,M,58.9,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,6.9,M,M,0.8,M,M
1948-05-28,M,68.5,M,M,49.9,M,M,59.2,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,6.6,M,M,0.9,M,M
1948-05-29,M,68.7,M,M,50.2,M,M,59.5,M,M,0.03,0.14,-0.11,0.0,0.0,0.0,0,M,6.4,M,M,0.9,M,M
1948-05-30,M,68.9,M,M,50.6,M,M,59.7,M,M,T,0.15,-0.15,0.0,0.0,0.0,0,M,6.2,M,M,0.9,M,M
1948-05-31,M,69.2,M,M,50.9,M,M,60.0,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,6.0,M,M,1.0,M,M
1948-06-01,M,69.4,M,M,51.2,M,M,60.3,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,5.7,M,M,1.0,M,M
1948-06-02,M,69.6,M,M,51.5,M,M,60.6,M,M,0.00,0.17,-0.17,0.0,0.0,0.0,0,M,5.5,M,M,1.1,M,M
1948-06-03,M,69.9,M,M,51.8,M,M,60.8,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,5.3,M,M,1.1,M,M
1948-06-04,M,70.1,M,M,52.1,M,M,61.1,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,5.0,M,M,1.1,M,M
1948-06-05,M,70.3,M,M,52.4,M,M,61.4,M,M,1.26,0.16,1.10,0.0,0.0,0.0,0,M,4.8,M,M,1.2,M,M
1948-06-06,M,70.6,M,M,52.7,M,M,61.6,M,M,0.09,0.16,-0.07,0.0,0.0,0.0,0,M,4.6,M,M,1.2,M,M
1948-06-07,M,70.8,M,M,53.0,M,M,61.9,M,M,0.00,0.17,-0.17,0.0,0.0,0.0,0,M,4.3,M,M,1.2,M,M
1948-06-08,M,71.0,M,M,53.3,M,M,62.2,M,M,1.40,0.16,1.24,0.0,0.0,0.0,0,M,4.1,M,M,1.2,M,M
1948-06-09,M,71.3,M,M,53.6,M,M,62.4,M,M,0.17,0.16,0.01,0.0,0.0,0.0,0,M,3.8,M,M,1.3,M,M
1948-06-10,M,71.5,M,M,53.9,M,M,62.7,M,M,0.30,0.17,0.13,0.0,0.0,0.0,0,M,3.6,M,M,1.3,M,M
1948-06-11,M,71.8,M,M,54.2,M,M,63.0,M,M,0.08,0.16,-0.08,0.0,0.0,0.0,0,M,3.4,M,M,1.4,M,M
1948-06-12,M,72.0,M,M,54.5,M,M,63.2,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,3.2,M,M,1.5,M,M
1948-06-13,M,72.3,M,M,54.8,M,M,63.5,M,M,0.09,0.16,-0.07,0.0,0.0,0.0,0,M,3.1,M,M,1.6,M,M
1948-06-14,M,72.5,M,M,55.0,M,M,63.8,M,M,T,0.16,-0.16,0.0,0.0,0.0,0,M,2.9,M,M,1.7,M,M
1948-06-15,M,72.7,M,M,55.3,M,M,64.0,M,M,0.02,0.17,-0.15,0.0,0.0,0.0,0,M,2.7,M,M,1.7,M,M
1948-06-16,M,73.0,M,M,55.6,M,M,64.3,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,2.5,M,M,1.8,M,M
1948-06-17,M,73.2,M,M,55.9,M,M,64.6,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,2.4,M,M,1.9,M,M
1948-06-18,M,73.5,M,M,56.1,M,M,64.8,M,M,T,0.16,-0.16,0.0,0.0,0.0,0,M,2.2,M,M,2.0,M,M
1948-06-19,M,73.7,M,M,56.4,M,M,65.0,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,2.1,M,M,2.1,M,M
1948-06-20,M,73.9,M,M,56.6,M,M,65.3,M,M,0.00,0.17,-0.17,0.0,0.0,0.0,0,M,1.9,M,M,2.2,M,M
1948-06-21,M,74.2,M,M,56.9,M,M,65.5,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,1.8,M,M,2.3,M,M
1948-06-22,M,74.4,M,M,57.1,M,M,65.8,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,1.7,M,M,2.4,M,M
1948-06-23,M,74.6,M,M,57.4,M,M,66.0,M,M,0.35,0.15,0.20,0.0,0.0,0.0,0,M,1.6,M,M,2.6,M,M
1948-06-24,M,74.8,M,M,57.6,M,M,66.2,M,M,0.15,0.15,0.00,0.0,0.0,0.0,0,M,1.5,M,M,2.7,M,M
1948-06-25,M,75.0,M,M,57.8,M,M,66.4,M,M,0.15,0.16,-0.01,0.0,0.0,0.0,0,M,1.4,M,M,2.8,M,M
1948-06-26,M,75.2,M,M,58.0,M,M,66.6,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,1.3,M,M,2.9,M,M
1948-06-27,M,75.4,M,M,58.2,M,M,66.8,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,1.2,M,M,3.0,M,M
1948-06-28,M,75.6,M,M,58.4,M,M,67.0,M,M,1.31,0.14,1.17,0.0,0.0,0.0,0,M,1.1,M,M,3.1,M,M
1948-06-29,M,75.8,M,M,58.6,M,M,67.2,M,M,0.85,0.13,0.72,0.0,0.0,0.0,0,M,1.0,M,M,3.2,M,M
1948-06-30,M,75.9,M,M,58.8,M,M,67.4,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,1.0,M,M,3.4,M,M
1948-07-01,M,76.1,M,M,59.0,M,M,67.5,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,0.9,M,M,3.5,M,M
1948-07-02,M,76.2,M,M,59.2,M,M,67.7,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.9,M,M,3.6,M,M
1948-07-03,M,76.4,M,M,59.3,M,M,67.8,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.8,M,M,3.7,M,M
1948-07-04,M,76.5,M,M,59.5,M,M,68.0,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.8,M,M,3.8,M,M
1948-07-05,M,76.6,M,M,59.6,M,M,68.1,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,0.7,M,M,3.8,M,M
1948-07-06,M,76.7,M,M,59.8,M,M,68.2,M,M,0.53,0.14,0.39,0.0,0.0,0.0,0,M,0.7,M,M,3.9,M,M
1948-07-07,M,76.8,M,M,59.9,M,M,68.3,M,M,0.34,0.12,0.22,0.0,0.0,0.0,0,M,0.6,M,M,4.0,M,M
1948-07-08,M,76.9,M,M,60.0,M,M,68.5,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.6,M,M,4.1,M,M
1948-07-09,M,77.0,M,M,60.1,M,M,68.5,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.6,M,M,4.1,M,M
1948-07-10,M,77.0,M,M,60.2,M,M,68.6,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.6,M,M,4.2,M,M
1948-07-11,M,77.1,M,M,60.3,M,M,68.7,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.6,M,M,4.3,M,M
1948-07-12,M,77.2,M,M,60.4,M,M,68.8,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.3,M,M
1948-07-13,M,77.2,M,M,60.5,M,M,68.8,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.3,M,M
1948-07-14,M,77.2,M,M,60.5,M,M,68.9,M,M,0.42,0.14,0.28,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-15,M,77.3,M,M,60.6,M,M,68.9,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-16,M,77.3,M,M,60.6,M,M,68.9,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-17,M,77.3,M,M,60.7,M,M,69.0,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-18,M,77.3,M,M,60.7,M,M,69.0,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-19,M,77.3,M,M,60.7,M,M,69.0,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-20,M,77.3,M,M,60.7,M,M,69.0,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-21,M,77.3,M,M,60.7,M,M,69.0,M,M,0.08,0.14,-0.06,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-22,M,77.3,M,M,60.7,M,M,69.0,M,M,0.02,0.14,-0.12,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-23,M,77.2,M,M,60.7,M,M,69.0,M,M,0.29,0.14,0.15,0.0,0.0,0.0,0,M,0.5,M,M,4.5,M,M
1948-07-24,M,77.2,M,M,60.7,M,M,69.0,M,M,0.92,0.14,0.78,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-25,M,77.2,M,M,60.7,M,M,68.9,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-26,M,77.1,M,M,60.7,M,M,68.9,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.5,M,M,4.4,M,M
1948-07-27,M,77.1,M,M,60.6,M,M,68.9,M,M,T,0.15,-0.15,0.0,0.0,0.0,0,M,0.4,M,M,4.3,M,M
1948-07-28,M,77.1,M,M,60.6,M,M,68.8,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.4,M,M,4.3,M,M
1948-07-29,M,77.0,M,M,60.6,M,M,68.8,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.4,M,M,4.2,M,M
1948-07-30,M,77.0,M,M,60.5,M,M,68.7,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.4,M,M,4.2,M,M
1948-07-31,M,76.9,M,M,60.5,M,M,68.7,M,M,0.22,0.13,0.09,0.0,0.0,0.0,0,M,0.4,M,M,4.1,M,M
1948-08-01,M,76.9,M,M,60.4,M,M,68.6,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.4,M,M,4.1,M,M
1948-08-02,M,76.9,M,M,60.3,M,M,68.6,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.4,M,M,4.0,M,M
1948-08-03,M,76.8,M,M,60.2,M,M,68.5,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.5,M,M,4.0,M,M
1948-08-04,M,76.8,M,M,60.2,M,M,68.5,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.5,M,M,3.9,M,M
1948-08-05,M,76.7,M,M,60.1,M,M,68.4,M,M,1.09,0.14,0.95,0.0,0.0,0.0,0,M,0.5,M,M,3.9,M,M
1948-08-06,M,76.7,M,M,60.0,M,M,68.3,M,M,0.46,0.14,0.32,0.0,0.0,0.0,0,M,0.5,M,M,3.8,M,M
1948-08-07,M,76.6,M,M,59.9,M,M,68.2,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.5,M,M,3.8,M,M
1948-08-08,M,76.6,M,M,59.8,M,M,68.2,M,M,T,0.13,-0.13,0.0,0.0,0.0,0,M,0.6,M,M,3.8,M,M
1948-08-09,M,76.5,M,M,59.7,M,M,68.1,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.6,M,M,3.7,M,M
1948-08-10,M,76.4,M,M,59.6,M,M,68.0,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.7,M,M,3.7,M,M
1948-08-11,M,76.4,M,M,59.4,M,M,67.9,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,0.7,M,M,3.6,M,M
1948-08-12,M,76.3,M,M,59.3,M,M,67.8,M,M,0.35,0.13,0.22,0.0,0.0,0.0,0,M,0.8,M,M,3.6,M,M
1948-08-13,M,76.2,M,M,59.2,M,M,67.7,M,M,0.35,0.12,0.23,0.0,0.0,0.0,0,M,0.8,M,M,3.6,M,M
1948-08-14,M,76.2,M,M,59.0,M,M,67.6,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.9,M,M,3.5,M,M
1948-08-15,M,76.1,M,M,58.9,M,M,67.5,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,0.9,M,M,3.4,M,M
1948-08-16,M,76.0,M,M,58.7,M,M,67.4,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,0.9,M,M,3.3,M,M
1948-08-17,M,75.9,M,M,58.6,M,M,67.3,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,1.0,M,M,3.2,M,M
1948-08-18,M,75.8,M,M,58.4,M,M,67.1,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,1.0,M,M,3.1,M,M
1948-08-19,M,75.7,M,M,58.3,M,M,67.0,M,M,0.03,0.11,-0.08,0.0,0.0,0.0,0,M,1.0,M,M,3.0,M,M
1948-08-20,M,75.6,M,M,58.1,M,M,66.9,M,M,0.04,0.12,-0.08,0.0,0.0,0.0,0,M,1.1,M,M,3.0,M,M
1948-08-21,M,75.5,M,M,57.9,M,M,66.7,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,1.2,M,M,2.9,M,M
1948-08-22,M,75.4,M,M,57.7,M,M,66.6,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,1.2,M,M,2.8,M,M
1948-08-23,M,75.3,M,M,57.5,M,M,66.4,M,M,0.15,0.11,0.04,0.0,0.0,0.0,0,M,1.3,M,M,2.7,M,M
1948-08-24,M,75.1,M,M,57.3,M,M,66.2,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,1.4,M,M,2.6,M,M
1948-08-25,M,75.0,M,M,57.1,M,M,66.1,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,1.4,M,M,2.5,M,M
1948-08-26,M,74.8,M,M,56.9,M,M,65.9,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,1.5,M,M,2.4,M,M
1948-08-27,M,74.7,M,M,56.7,M,M,65.7,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,1.6,M,M,2.3,M,M
1948-08-28,M,74.5,M,M,56.5,M,M,65.5,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,1.8,M,M,2.2,M,M
1948-08-29,M,74.3,M,M,56.2,M,M,65.3,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,1.9,M,M,2.2,M,M
1948-08-30,M,74.1,M,M,56.0,M,M,65.0,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,2.0,M,M,2.1,M,M
1948-08-31,M,73.9,M,M,55.7,M,M,64.8,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,2.2,M,M,2.0,M,M
1948-09-01,M,73.7,M,M,55.5,M,M,64.6,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,2.4,M,M,2.0,M,M
1948-09-02,M,73.5,M,M,55.2,M,M,64.3,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,2.6,M,M,1.9,M,M
1948-09-03,M,73.2,M,M,54.9,M,M,64.1,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,2.8,M,M,1.9,M,M
1948-09-04,M,73.0,M,M,54.7,M,M,63.8,M,M,0.01,0.10,-0.09,0.0,0.0,0.0,0,M,3.0,M,M,1.8,M,M
1948-09-05,M,72.7,M,M,54.4,M,M,63.5,M,M,0.04,0.10,-0.06,0.0,0.0,0.0,0,M,3.2,M,M,1.7,M,M
1948-09-06,M,72.4,M,M,54.1,M,M,63.3,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,3.3,M,M,1.6,M,M
1948-09-07,M,72.1,M,M,53.8,M,M,63.0,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,3.5,M,M,1.5,M,M
1948-09-08,M,71.8,M,M,53.5,M,M,62.7,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,3.7,M,M,1.4,M,M
1948-09-09,M,71.5,M,M,53.2,M,M,62.4,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,M,M,4.0,M,M,1.3,M,M
1948-09-10,M,71.2,M,M,52.9,M,M,62.0,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,4.2,M,M,1.2,M,M
1948-09-11,M,70.9,M,M,52.6,M,M,61.7,M,M,0.05,0.09,-0.04,0.0,0.0,0.0,0,M,4.4,M,M,1.1,M,M
1948-09-12,M,70.5,M,M,52.2,M,M,61.4,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,4.7,M,M,1.1,M,M
1948-09-13,M,70.2,M,M,51.9,M,M,61.0,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,4.9,M,M,1.0,M,M
1948-09-14,M,69.8,M,M,51.6,M,M,60.7,M,M,0.00,0.09,-0.09,0.0,0.0,0.0,0,M,5.2,M,M,0.9,M,M
1948-09-15,M,69.5,M,M,51.2,M,M,60.3,M,M,0.00,0.11,-0.11,0.0,0.0,0.0,0,M,5.5,M,M,0.8,M,M
1948-09-16,M,69.1,M,M,50.9,M,M,60.0,M,M,0.00,0.10,-0.10,0.0,0.0,0.0,0,M,5.7,M,M,0.7,M,M
1948-09-17,M,68.7,M,M,50.5,M,M,59.6,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,6.0,M,M,0.7,M,M
1948-09-18,M,68.3,M,M,50.2,M,M,59.3,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,6.3,M,M,0.6,M,M
1948-09-19,M,67.9,M,M,49.8,M,M,58.9,M,M,0.02,0.11,-0.09,0.0,0.0,0.0,0,M,6.7,M,M,0.5,M,M
1948-09-20,M,67.5,M,M,49.5,M,M,58.5,M,M,0.07,0.12,-0.05,0.0,0.0,0.0,0,M,7.0,M,M,0.5,M,M
1948-09-21,M,67.1,M,M,49.1,M,M,58.1,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,7.4,M,M,0.5,M,M
1948-09-22,M,66.7,M,M,48.7,M,M,57.7,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,7.7,M,M,0.5,M,M
1948-09-23,M,66.3,M,M,48.4,M,M,57.3,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,8.1,M,M,0.4,M,M
1948-09-24,M,65.9,M,M,48.0,M,M,56.9,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,8.4,M,M,0.4,M,M
1948-09-25,M,65.5,M,M,47.6,M,M,56.6,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,8.8,M,M,0.3,M,M
1948-09-26,M,65.1,M,M,47.3,M,M,56.2,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,9.1,M,M,0.3,M,M
1948-09-27,M,64.6,M,M,46.9,M,M,55.8,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,9.5,M,M,0.2,M,M
1948-09-28,M,64.2,M,M,46.5,M,M,55.4,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,9.8,M,M,0.2,M,M
1948-09-29,M,63.8,M,M,46.1,M,M,55.0,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,10.2,M,M,0.2,M,M
1948-09-30,M,63.4,M,M,45.8,M,M,54.6,M,M,0.00,0.12,-0.12,0.0,0.0,0.0,0,M,10.6,M,M,0.2,M,M
1948-10-01,M,63.0,M,M,45.4,M,M,54.2,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,11.0,M,M,0.2,M,M
1948-10-02,M,62.6,M,M,45.0,M,M,53.8,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,11.4,M,M,0.1,M,M
1948-10-03,M,62.1,M,M,44.6,M,M,53.4,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,11.7,M,M,0.1,M,M
1948-10-04,M,61.7,M,M,44.2,M,M,53.0,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,12.1,M,M,0.1,M,M
1948-10-05,M,61.3,M,M,43.9,M,M,52.6,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,12.5,M,M,0.1,M,M
1948-10-06,M,60.9,M,M,43.5,M,M,52.2,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,12.8,M,M,0.0,M,M
1948-10-07,M,60.5,M,M,43.1,M,M,51.8,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,13.2,M,M,0.0,M,M
1948-10-08,M,60.1,M,M,42.8,M,M,51.4,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,13.6,M,M,0.0,M,M
1948-10-09,M,59.7,M,M,42.4,M,M,51.0,M,M,1.60,0.15,1.45,0.0,0.0,0.0,0,M,14.0,M,M,0.0,M,M
1948-10-10,M,59.3,M,M,42.0,M,M,50.7,M,M,0.00,0.16,-0.16,0.0,0.0,0.0,0,M,14.4,M,M,0.0,M,M
1948-10-11,M,58.9,M,M,41.7,M,M,50.3,M,M,0.05,0.15,-0.10,0.0,0.0,0.0,0,M,14.8,M,M,0.0,M,M
1948-10-12,M,58.5,M,M,41.3,M,M,49.9,M,M,0.04,0.16,-0.12,0.0,0.0,0.0,0,M,15.1,M,M,0.0,M,M
1948-10-13,M,58.1,M,M,40.9,M,M,49.5,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,15.5,M,M,0.0,M,M
1948-10-14,M,57.7,M,M,40.6,M,M,49.1,M,M,0.03,0.16,-0.13,0.0,0.0,0.0,0,M,15.9,M,M,0.0,M,M
1948-10-15,M,57.3,M,M,40.2,M,M,48.8,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,16.2,M,M,0.0,M,M
1948-10-16,M,56.9,M,M,39.9,M,M,48.4,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,16.6,M,M,0.0,M,M
1948-10-17,M,56.6,M,M,39.5,M,M,48.0,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,17.0,M,M,0.0,M,M
1948-10-18,M,56.2,M,M,39.2,M,M,47.7,M,M,1.21,0.14,1.07,0.0,0.0,0.0,0,M,17.3,M,M,0.0,M,M
1948-10-19,M,55.8,M,M,38.9,M,M,47.3,M,M,0.00,0.15,-0.15,0.0,0.0,0.0,0,M,17.7,M,M,0.0,M,M
1948-10-20,M,55.4,M,M,38.5,M,M,47.0,M,M,0.00,0.15,-0.15,0.0,0.1,-0.1,0,M,18.1,M,M,0.0,M,M
1948-10-21,M,55.0,M,M,38.2,M,M,46.6,M,M,0.05,0.14,-0.09,T,0.0,0.0,0,M,18.4,M,M,0.0,M,M
1948-10-22,M,54.7,M,M,37.9,M,M,46.3,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,18.8,M,M,0.0,M,M
1948-10-23,M,54.3,M,M,37.5,M,M,45.9,M,M,0.00,0.14,-0.14,0.0,0.0,0.0,0,M,19.1,M,M,0.0,M,M
1948-10-24,M,53.9,M,M,37.2,M,M,45.6,M,M,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,19.5,M,M,0.0,M,M
