Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
1978-07-01,M,82.4,M,M,59.2,M,M,70.8,M,M,0.00,M,M,M,M,M,M,M,0.4,M,M,6.2,M,M
1978-07-02,M,82.6,M,M,59.4,M,M,71.0,M,54,M,M,M,M,M,M,M,M,0.3,M,M,6.3,M,M
1978-07-03,M,82.8,M,M,59.5,M,M,71.2,M,56,0.00,M,M,M,M,M,M,M,0.3,M,M,6.5,M,M
1978-07-04,M,82.9,M,M,59.7,M,M,71.3,M,52,1.75,M,M,M,M,M,M,M,0.3,M,M,6.6,M,M
1978-07-05,M,83.1,M,M,59.8,M,M,71.4,M,54,0.32,M,M,M,M,M,M,M,0.3,M,M,6.7,M,M
1978-07-06,M,83.2,M,M,59.9,M,M,71.6,M,62,0.00,M,M,M,M,M,M,M,0.2,M,M,6.8,M,M
1978-07-07,M,83.4,M,M,60.0,M,M,71.7,M,65,0.00,M,M,M,M,M,M,M,0.2,M,M,6.9,M,M
1978-07-08,M,83.5,M,M,60.1,M,M,71.8,M,65,0.00,M,M,M,M,M,M,M,0.2,M,M,7.0,M,M
1978-07-09,M,83.6,M,M,60.2,M,M,71.9,M,M,0.00,M,M,M,M,M,M,M,0.2,M,M,7.1,M,M
1978-07-10,M,83.7,M,M,60.3,M,M,72.0,M,68,0.00,M,M,M,M,M,M,M,0.2,M,M,7.1,M,M
1978-07-11,M,83.8,M,M,60.4,M,M,72.1,M,62,0.04,M,M,M,M,M,M,M,0.2,M,M,7.2,M,M
1978-07-12,M,83.9,M,M,60.4,M,M,72.1,M,57,0.00,M,M,M,M,M,M,M,0.2,M,M,7.3,M,M
1978-07-13,M,83.9,M,M,60.5,M,M,72.2,M,60,0.00,M,M,M,M,M,M,M,0.1,M,M,7.4,M,M
1978-07-14,M,84.0,M,M,60.6,M,M,72.3,M,64,0.02,M,M,M,M,M,M,M,0.1,M,M,7.4,M,M
1978-07-15,M,84.0,M,M,60.6,M,M,72.3,M,66,0.04,M,M,M,M,M,M,M,0.1,M,M,7.5,M,M
1978-07-16,M,84.1,M,M,60.6,M,M,72.4,M,66,0.00,M,M,M,M,M,M,M,0.1,M,M,7.5,M,M
1978-07-17,M,84.1,M,M,60.7,M,M,72.4,M,64,0.14,M,M,M,M,M,M,M,0.1,M,M,7.5,M,M
1978-07-18,M,84.1,M,M,60.7,M,M,72.4,M,64,0.18,M,M,M,M,M,M,M,0.1,M,M,7.5,M,M
1978-07-19,M,84.1,M,M,60.7,M,M,72.4,M,64,0.00,M,M,M,M,M,M,M,0.1,M,M,7.6,M,M
1978-07-20,M,84.1,M,M,60.8,M,M,72.4,M,65,0.00,M,M,M,M,M,M,M,0.1,M,M,7.6,M,M
1978-07-21,M,84.1,M,M,60.8,M,M,72.4,M,72,0.00,M,M,M,M,M,M,M,0.2,M,M,7.6,M,M
1978-07-22,M,84.1,M,M,60.8,M,M,72.4,M,72,0.00,M,M,M,M,M,M,M,0.2,M,M,7.6,M,M
1978-07-23,M,84.1,M,M,60.8,M,M,72.4,M,M,0.00,M,M,M,M,M,M,M,0.2,M,M,7.6,M,M
1978-07-24,M,84.1,M,M,60.8,M,M,72.4,M,67,0.06,M,M,M,M,M,M,M,0.2,M,M,7.6,M,M
1978-07-25,M,84.0,M,M,60.8,M,M,72.4,M,62,0.00,M,M,M,M,M,M,M,0.2,M,M,7.6,M,M
1978-07-26,M,84.0,M,M,60.8,M,M,72.4,M,60,0.00,M,M,M,M,M,M,M,0.2,M,M,7.5,M,M
1978-07-27,M,83.9,M,M,60.8,M,M,72.3,M,70,0.00,M,M,M,M,M,M,M,0.1,M,M,7.5,M,M
1978-07-28,M,83.9,M,M,60.7,M,M,72.3,M,66,0.33,M,M,M,M,M,M,M,0.1,M,M,7.4,M,M
1978-07-29,M,83.8,M,M,60.7,M,M,72.3,M,54,0.04,M,M,M,M,M,M,M,0.1,M,M,7.4,M,M
1978-07-30,M,83.8,M,M,60.7,M,M,72.2,M,64,T,M,M,M,M,M,M,M,0.1,M,M,7.4,M,M
1978-07-31,M,83.7,M,M,60.7,M,M,72.2,M,56,0.00,M,M,M,M,M,M,M,0.1,M,M,7.3,M,M
1978-08-01,M,83.6,M,M,60.6,M,M,72.1,M,59,0.12,M,M,M,M,M,M,M,0.1,M,M,7.3,M,M
1978-08-02,M,83.5,M,M,60.6,M,M,72.1,M,60,0.00,M,M,M,M,M,M,M,0.1,M,M,7.2,M,M
1978-08-03,M,83.5,M,M,60.5,M,M,72.0,M,75,0.00,M,M,M,M,M,M,M,0.1,M,M,7.1,M,M
1978-08-04,M,83.4,M,M,60.5,M,M,71.9,M,68,0.17,M,M,M,M,M,M,M,0.2,M,M,7.1,M,M
1978-08-05,M,83.3,M,M,60.4,M,M,71.9,M,57,0.45,M,M,M,M,M,M,M,0.2,M,M,7.0,M,M
1978-08-06,M,83.2,M,M,60.4,M,M,71.8,M,65,1.07,M,M,M,M,M,M,M,0.2,M,M,7.0,M,M
1978-08-07,M,83.1,M,M,60.3,M,M,71.7,M,71,0.60,M,M,M,M,M,M,M,0.2,M,M,6.9,M,M
1978-08-08,M,83.0,M,M,60.2,M,M,71.6,M,70,2.49,M,M,M,M,M,M,M,0.2,M,M,6.8,M,M
1978-08-09,M,82.9,M,M,60.1,M,M,71.5,M,65,0.00,M,M,M,M,M,M,M,0.2,M,M,6.8,M,M
1978-08-10,M,82.8,M,M,60.1,M,M,71.4,M,71,0.00,M,M,M,M,M,M,M,0.2,M,M,6.7,M,M
1978-08-11,M,82.7,M,M,60.0,M,M,71.3,M,58,0.00,M,M,M,M,M,M,M,0.3,M,M,6.6,M,M
1978-08-12,M,82.6,M,M,59.9,M,M,71.2,M,66,0.02,M,M,M,M,M,M,M,0.3,M,M,6.5,M,M
1978-08-13,M,82.5,M,M,59.8,M,M,71.1,M,69,T,M,M,M,M,M,M,M,0.3,M,M,6.4,M,M
1978-08-14,M,82.3,M,M,59.7,M,M,71.0,M,65,T,M,M,M,M,M,M,M,0.3,M,M,6.3,M,M
1978-08-15,M,82.2,M,M,59.5,M,M,70.9,M,68,0.00,M,M,M,M,M,M,M,0.3,M,M,6.2,M,M
1978-08-16,M,82.1,M,M,59.4,M,M,70.8,M,70,0.00,M,M,M,M,M,M,M,0.4,M,M,6.1,M,M
1978-08-17,M,82.0,M,M,59.3,M,M,70.6,M,72,0.00,M,M,M,M,M,M,M,0.4,M,M,6.0,M,M
1978-08-18,M,81.8,M,M,59.1,M,M,70.5,M,67,0.00,M,M,M,M,M,M,M,0.4,M,M,5.9,M,M
1978-08-19,M,81.7,M,M,59.0,M,M,70.3,M,57,0.00,M,M,M,M,M,M,M,0.4,M,M,5.7,M,M
1978-08-20,M,81.5,M,M,58.8,M,M,70.2,M,72,0.00,M,M,M,M,M,M,M,0.4,M,M,5.6,M,M
1978-08-21,M,81.4,M,M,58.7,M,M,70.0,M,59,0.00,M,M,M,M,M,M,M,0.4,M,M,5.4,M,M
1978-08-22,M,81.2,M,M,58.5,M,M,69.8,M,55,0.00,M,M,M,M,M,M,M,0.4,M,M,5.3,M,M
1978-08-23,M,81.0,M,M,58.3,M,M,69.7,M,56,0.00,M,M,M,M,M,M,M,0.5,M,M,5.1,M,M
1978-08-24,M,80.9,M,M,58.1,M,M,69.5,M,64,0.00,M,M,M,M,M,M,M,0.5,M,M,5.0,M,M
1978-08-25,M,80.7,M,M,57.9,M,M,69.3,M,55,0.42,M,M,M,M,M,M,M,0.6,M,M,4.9,M,M
1978-08-26,M,80.5,M,M,57.7,M,M,69.1,M,57,0.12,M,M,M,M,M,M,M,0.6,M,M,4.7,M,M
1978-08-27,M,80.3,M,M,57.5,M,M,68.9,M,60,0.00,M,M,M,M,M,M,M,0.7,M,M,4.6,M,M
1978-08-28,M,80.1,M,M,57.2,M,M,68.7,M,65,0.00,M,M,M,M,M,M,M,0.8,M,M,4.5,M,M
1978-08-29,M,79.9,M,M,57.0,M,M,68.4,M,M,T,M,M,M,M,M,M,M,0.9,M,M,4.3,M,M
1978-08-30,M,79.7,M,M,56.7,M,M,68.2,M,62,0.00,M,M,M,M,M,M,M,1.0,M,M,4.2,M,M
1978-08-31,M,79.4,M,M,56.5,M,M,68.0,M,60,0.53,M,M,M,M,M,M,M,1.0,M,M,4.0,M,M
1978-09-01,M,79.2,M,M,56.2,M,M,67.7,M,62,0.52,M,M,M,M,M,M,M,1.1,M,M,3.8,M,M
1978-09-02,M,79.0,M,M,55.9,M,M,67.4,M,53,0.00,M,M,M,M,M,M,M,1.2,M,M,3.7,M,M
1978-09-03,M,78.7,M,M,55.6,M,M,67.2,M,53,0.00,M,M,M,M,M,M,M,1.4,M,M,3.5,M,M
1978-09-04,M,78.4,M,M,55.3,M,M,66.9,M,62,0.00,M,M,M,M,M,M,M,1.5,M,M,3.4,M,M
1978-09-05,M,78.2,M,M,55.0,M,M,66.6,M,55,0.00,M,M,M,M,M,M,M,1.6,M,M,3.2,M,M
1978-09-06,M,77.9,M,M,54.7,M,M,66.3,M,52,0.00,M,M,M,M,M,M,M,1.7,M,M,3.0,M,M
1978-09-07,M,77.6,M,M,54.4,M,M,66.0,M,72,0.00,M,M,M,M,M,M,M,1.9,M,M,2.9,M,M
1978-09-08,M,77.3,M,M,54.1,M,M,65.7,M,38,0.00,M,M,M,M,M,M,M,2.0,M,M,2.7,M,M
1978-09-09,M,77.0,M,M,53.7,M,M,65.4,M,59,0.00,M,M,M,M,M,M,M,2.2,M,M,2.6,M,M
1978-09-10,M,76.7,M,M,53.4,M,M,65.0,M,42,0.00,M,M,M,M,M,M,M,2.4,M,M,2.4,M,M
1978-09-11,M,76.4,M,M,53.1,M,M,64.7,M,54,T,M,M,M,M,M,M,M,2.5,M,M,2.2,M,M
1978-09-12,M,76.0,M,M,52.7,M,M,64.4,M,62,0.00,M,M,M,M,M,M,M,2.7,M,M,2.1,M,M
1978-09-13,M,75.7,M,M,52.3,M,M,64.0,M,45,0.02,M,M,M,M,M,M,M,2.9,M,M,1.9,M,M
1978-09-14,M,75.3,M,M,52.0,M,M,63.7,M,36,0.00,M,M,M,M,M,M,M,3.2,M,M,1.8,M,M
1978-09-15,M,75.0,M,M,51.6,M,M,63.3,M,50,0.02,M,M,M,M,M,M,M,3.4,M,M,1.7,M,M
1978-09-16,M,74.6,M,M,51.2,M,M,62.9,M,M,0.00,M,M,M,M,M,M,M,3.7,M,M,1.6,M,M
1978-09-17,M,74.2,M,M,50.9,M,M,62.5,M,42,0.02,M,M,M,M,M,M,M,4.0,M,M,1.5,M,M
1978-09-18,M,73.8,M,M,50.5,M,M,62.2,M,50,0.12,M,M,M,M,M,M,M,4.2,M,M,1.4,M,M
1978-09-19,M,73.4,M,M,50.1,M,M,61.8,M,50,1.78,M,M,M,M,M,M,M,4.6,M,M,1.3,M,M
1978-09-20,M,73.0,M,M,49.7,M,M,61.4,M,47,T,M,M,M,M,M,M,M,4.9,M,M,1.3,M,M
1978-09-21,M,72.6,M,M,49.4,M,M,61.0,M,55,T,M,M,M,M,M,M,M,5.2,M,M,1.2,M,M
1978-09-22,M,72.2,M,M,49.0,M,M,60.6,M,60,T,M,M,M,M,M,M,M,5.6,M,M,1.2,M,M
1978-09-23,M,71.8,M,M,48.6,M,M,60.2,M,40,0.03,M,M,M,M,M,M,M,5.9,M,M,1.1,M,M
1978-09-24,M,71.4,M,M,48.2,M,M,59.8,M,42,0.00,M,M,M,M,M,M,M,6.2,M,M,1.0,M,M
1978-09-25,M,71.0,M,M,47.8,M,M,59.4,M,48,0.00,M,M,M,M,M,M,M,6.5,M,M,0.9,M,M
1978-09-26,M,70.6,M,M,47.4,M,M,59.0,M,32,0.00,M,M,M,M,M,M,M,6.8,M,M,0.8,M,M
1978-09-27,M,70.1,M,M,47.1,M,M,58.6,M,30,0.00,M,M,M,M,M,M,M,7.2,M,M,0.7,M,M
1978-09-28,M,69.7,M,M,46.7,M,M,58.2,M,43,0.00,M,M,M,M,M,M,M,7.5,M,M,0.7,M,M
1978-09-29,M,69.3,M,M,46.3,M,M,57.8,M,30,0.00,M,M,M,M,M,M,M,7.9,M,M,0.7,M,M
1978-09-30,M,68.8,M,M,45.9,M,M,57.4,M,34,0.00,M,M,M,M,M,M,M,8.3,M,M,0.6,M,M
1978-10-01,M,68.4,M,M,45.5,M,M,57.0,M,55,0.00,M,M,M,M,M,M,M,8.6,M,M,0.6,M,M
1978-10-02,M,67.9,M,M,45.2,M,M,56.6,M,46,0.00,M,M,M,M,M,M,M,9.0,M,M,0.6,M,M
1978-10-03,M,67.5,M,M,44.8,M,M,56.2,M,34,0.00,M,M,M,M,M,M,M,9.3,M,M,0.5,M,M
1978-10-04,M,67.0,M,M,44.4,M,M,55.7,M,M,M,M,M,M,M,M,M,M,9.7,M,M,0.4,M,M
1978-10-05,M,66.6,M,M,44.1,M,M,55.3,M,41,0.27,M,M,M,M,M,M,M,10.0,M,M,0.4,M,M
1978-10-06,M,66.2,M,M,43.7,M,M,54.9,M,52,0.52,M,M,M,M,M,M,M,10.4,M,M,0.3,M,M
1978-10-07,M,65.7,M,M,43.4,M,M,54.5,M,40,0.03,M,M,M,M,M,M,M,10.7,M,M,0.3,M,M
1978-10-08,M,65.3,M,M,43.0,M,M,54.1,M,38,0.00,M,M,M,M,M,M,M,11.1,M,M,0.3,M,M
1978-10-09,M,64.8,M,M,42.7,M,M,53.7,M,26,0.00,M,M,M,M,M,M,M,11.5,M,M,0.2,M,M
1978-10-10,M,64.4,M,M,42.3,M,M,53.3,M,28,0.00,M,M,M,M,M,M,M,11.9,M,M,0.2,M,M
1978-10-11,M,63.9,M,M,42.0,M,M,52.9,M,43,0.00,M,M,M,M,M,M,M,12.2,M,M,0.2,M,M
1978-10-12,M,63.5,M,M,41.6,M,M,52.6,M,54,0.00,M,M,M,M,M,M,M,12.6,M,M,0.2,M,M
1978-10-13,M,63.0,M,M,41.3,M,M,52.2,M,48,0.00,M,M,M,M,M,M,M,13.0,M,M,0.1,M,M
1978-10-14,M,62.6,M,M,41.0,M,M,51.8,M,44,1.02,M,M,M,M,M,M,M,13.3,M,M,0.1,M,M
1978-10-15,M,62.2,M,M,40.6,M,M,51.4,M,36,0.40,M,M,M,M,M,M,M,13.7,M,M,0.1,M,M
1978-10-16,M,61.7,M,M,40.3,M,M,51.0,M,30,0.00,M,M,M,M,M,M,M,14.0,M,M,0.0,M,M
1978-10-17,M,61.3,M,M,40.0,M,M,50.6,M,24,0.00,M,M,M,M,M,M,M,14.4,M,M,0.0,M,M
1978-10-18,M,60.9,M,M,39.6,M,M,50.3,M,M,0.00,M,M,M,M,M,M,M,14.8,M,M,0.0,M,M
1978-10-19,M,60.4,M,M,39.3,M,M,49.9,M,40,0.00,M,M,M,M,M,M,M,15.1,M,M,0.0,M,M
1978-10-20,M,60.0,M,M,39.0,M,M,49.5,M,39,0.65,M,M,M,M,M,M,M,15.5,M,M,0.0,M,M
1978-10-21,M,59.6,M,M,38.7,M,M,49.1,M,28,0.00,M,M,M,M,M,M,M,15.9,M,M,0.0,M,M
1978-10-22,M,59.2,M,M,38.4,M,M,48.8,M,36,0.00,M,M,M,M,M,M,M,16.2,M,M,0.0,M,M
1978-10-23,M,58.7,M,M,38.1,M,M,48.4,M,40,0.00,M,M,M,M,M,M,M,16.6,M,M,0.0,M,M
1978-10-24,M,58.3,M,M,37.8,M,M,48.0,M,26,T,M,M,M,M,M,M,M,17.0,M,M,0.0,M,M
1978-10-25,M,57.9,M,M,37.4,M,M,47.7,M,22,0.00,M,M,M,M,M,M,M,17.3,M,M,0.0,M,M
1978-10-26,M,57.5,M,M,37.1,M,M,47.3,M,46,T,M,M,M,M,M,M,M,17.7,M,M,0.0,M,M
1978-10-27,M,57.1,M,M,36.8,M,M,47.0,M,38,0.35,M,M,M,M,M,M,M,18.0,M,M,0.0,M,M
1978-10-28,M,56.7,M,M,36.5,M,M,46.6,M,32,0.00,M,M,M,M,M,M,M,18.4,M,M,0.0,M,M
1978-10-29,M,56.3,M,M,36.2,M,M,46.2,M,36,0.00,M,M,M,M,M,M,M,18.8,M,M,0.0,M,M
1978-10-30,M,55.8,M,M,35.9,M,M,45.9,M,M,M,M,M,M,M,M,M,M,19.1,M,M,0.0,M,M
1978-10-31,M,55.4,M,M,35.6,M,M,45.5,M,28,0.00,M,M,M,M,M,M,M,19.5,M,M,0.0,M,M
1978-11-01,M,55.0,M,M,35.3,M,M,45.2,M,42,0.00,M,M,M,M,M,M,M,19.8,M,M,0.0,M,M
1978-11-02,M,54.6,M,M,35.0,M,M,44.8,M,23,0.00,M,M,M,M,M,M,M,20.2,M,M,0.0,M,M
1978-11-03,M,54.2,M,M,34.8,M,M,44.5,M,35,0.00,M,M,M,M,M,M,M,20.5,M,M,0.0,M,M
1978-11-04,M,53.9,M,M,34.5,M,M,44.2,M,30,0.00,M,M,M,M,M,M,M,20.8,M,M,0.0,M,M
1978-11-05,M,53.5,M,M,34.2,M,M,43.8,M,M,M,M,M,M,M,M,M,M,21.2,M,M,0.0,M,M
1978-11-06,M,53.1,M,M,33.9,M,M,43.5,M,M,M,M,M,M,M,M,M,M,21.5,M,M,0.0,M,M
1978-11-07,M,52.7,M,M,33.6,M,M,43.1,M,44,0.00,M,M,M,M,M,M,M,21.9,M,M,0.0,M,M
1978-11-08,M,52.3,M,M,33.3,M,M,42.8,M,38,0.17,M,M,M,M,M,M,M,22.2,M,M,0.0,M,M
1978-11-09,M,51.9,M,M,33.0,M,M,42.5,M,26,0.00,M,M,M,M,M,M,M,22.5,M,M,0.0,M,M
1978-11-10,M,51.5,M,M,32.7,M,M,42.1,M,30,0.00,M,M,M,M,M,M,M,22.9,M,M,0.0,M,M
1978-11-11,M,51.1,M,M,32.4,M,M,41.8,M,36,0.00,M,M,M,M,M,M,M,23.2,M,M,0.0,M,M
1978-11-12,M,50.8,M,M,32.1,M,M,41.5,M,35,0.00,M,M,M,M,M,M,M,23.5,M,M,0.0,M,M
1978-11-13,M,50.4,M,M,31.9,M,M,41.1,M,28,0.00,M,M,M,M,M,M,M,23.9,M,M,0.0,M,M
1978-11-14,M,50.0,M,M,31.6,M,M,40.8,M,48,0.00,M,M,M,M,M,M,M,24.2,M,M,0.0,M,M
1978-11-15,M,49.6,M,M,31.3,M,M,40.5,M,36,T,M,M,M,M,M,M,M,24.5,M,M,0.0,M,M
1978-11-16,M,49.3,M,M,31.0,M,M,40.1,M,29,0.00,M,M,M,M,M,M,M,24.9,M,M,0.0,M,M
1978-11-17,M,48.9,M,M,30.7,M,M,39.8,M,20,0.00,M,M,M,M,M,M,M,25.2,M,M,0.0,M,M
1978-11-18,M,48.5,M,M,30.5,M,M,39.5,M,M,0.44,M,M,M,M,M,M,M,25.5,M,M,0.0,M,M
1978-11-19,M,48.1,M,M,30.2,M,M,39.2,M,M,M,M,M,M,M,M,M,M,25.8,M,M,0.0,M,M
1978-11-20,M,47.8,M,M,29.9,M,M,38.8,M,30,0.00,M,M,M,M,M,M,M,26.2,M,M,0.0,M,M
1978-11-21,M,47.4,M,M,29.6,M,M,38.5,M,20,T,M,M,T,M,M,T,M,26.5,M,M,0.0,M,M
1978-11-22,M,47.0,M,M,29.4,M,M,38.2,M,20,M,M,M,1.0,M,M,1,M,26.8,M,M,0.0,M,M
1978-11-23,M,46.7,M,M,29.1,M,M,37.9,M,22,0.44,M,M,M,M,M,M,M,27.1,M,M,0.0,M,M
1978-11-24,M,46.3,M,M,28.8,M,M,37.6,M,32,T,M,M,M,M,M,M,M,27.4,M,M,0.0,M,M
1978-11-25,M,46.0,M,M,28.5,M,M,37.3,M,M,M,M,M,M,M,M,M,M,27.7,M,M,0.0,M,M
1978-11-26,M,45.6,M,M,28.3,M,M,36.9,M,13,0.00,M,M,M,M,M,M,M,28.1,M,M,0.0,M,M
1978-11-27,M,45.2,M,M,28.0,M,M,36.6,M,13,0.00,M,M,M,M,M,M,M,28.4,M,M,0.0,M,M
1978-11-28,M,44.9,M,M,27.7,M,M,36.3,M,24,0.28,M,M,1.0,M,M,M,M,28.7,M,M,0.0,M,M
1978-11-29,M,44.5,M,M,27.5,M,M,36.0,M,22,T,M,M,M,M,M,1,M,29.0,M,M,0.0,M,M
1978-11-30,M,44.2,M,M,27.2,M,M,35.7,M,29,0.08,M,M,0.5,M,M,1,M,29.3,M,M,0.0,M,M
1978-12-01,M,43.8,M,M,27.0,M,M,35.4,M,M,M,M,M,M,M,M,M,M,29.6,M,M,0.0,M,M
1978-12-02,M,43.5,M,M,26.7,M,M,35.1,M,32,0.00,M,M,M,M,M,M,M,29.9,M,M,0.0,M,M
1978-12-03,M,43.1,M,M,26.4,M,M,34.8,M,20,0.00,M,M,M,M,M,M,M,30.2,M,M,0.0,M,M
1978-12-04,M,42.8,M,M,26.2,M,M,34.5,M,32,0.17,M,M,M,M,M,1,M,30.5,M,M,0.0,M,M
1978-12-05,M,42.4,M,M,25.9,M,M,34.2,M,22,0.00,M,M,M,M,M,M,M,30.8,M,M,0.0,M,M
1978-12-06,M,42.1,M,M,25.6,M,M,33.9,M,22,0.00,M,M,M,M,M,M,M,31.1,M,M,0.0,M,M
1978-12-07,M,41.8,M,M,25.4,M,M,33.6,M,24,0.00,M,M,M,M,M,M,M,31.4,M,M,0.0,M,M
1978-12-08,M,41.4,M,M,25.1,M,M,33.3,M,37,T,M,M,M,M,M,M,M,31.7,M,M,0.0,M,M
1978-12-09,48,41.1,6.9,36,24.9,11.1,42.0,33.0,9.0,M,0.49,M,M,M,M,M,M,23,32.0,-9.0,0,0.0,0.0,0
1978-12-10,36,40.8,-4.8,22,24.6,-2.6,29.0,32.7,-3.7,M,0.20,M,M,2.0,M,M,2,36,32.3,3.7,0,0.0,0.0,0
1978-12-11,30,40.4,-10.4,10,24.3,-14.3,20.0,32.4,-12.4,10,0.00,M,M,M,M,M,M,45,32.6,12.4,0,0.0,0.0,0
1978-12-12,34,40.1,-6.1,10,24.1,-14.1,22.0,32.1,-10.1,M,0.00,M,M,M,M,M,2,43,32.9,10.1,0,0.0,0.0,0
1978-12-13,34,39.8,-5.8,M,23.8,M,M,31.8,M,26,0.00,M,M,M,M,M,1,M,33.2,M,M,0.0,M,M
1978-12-14,40,39.5,0.5,26,23.5,2.5,33.0,31.5,1.5,30,0.00,M,M,M,M,M,1,32,33.5,-1.5,0,0.0,0.0,0
1978-12-15,34,39.1,-5.1,20,23.3,-3.3,27.0,31.2,-4.2,M,0.00,M,M,M,M,M,1,38,33.8,4.2,0,0.0,0.0,0
1978-12-16,40,38.8,1.2,M,23.0,M,M,30.9,M,24,0.00,M,M,M,M,M,T,M,34.1,M,M,0.0,M,M
1978-12-17,47,38.5,8.5,23,22.8,0.2,35.0,30.6,4.4,M,0.03,M,M,M,M,M,T,30,34.4,-4.4,0,0.0,0.0,0
1978-12-18,38,38.2,-0.2,M,22.5,M,M,30.4,M,M,0.00,M,M,M,M,M,T,M,34.6,M,M,0.0,M,M
1978-12-19,34,37.9,-3.9,18,22.2,-4.2,26.0,30.1,-4.1,18,T,M,M,M,M,M,T,39,34.9,4.1,0,0.0,0.0,0
1978-12-20,30,37.6,-7.6,18,22.0,-4.0,24.0,29.8,-5.8,M,0.00,M,M,M,M,M,T,41,35.2,5.8,0,0.0,0.0,0
1978-12-21,36,37.3,-1.3,M,21.7,M,M,29.5,M,32,0.42,M,M,0.5,M,M,1,M,35.5,M,M,0.0,M,M
1978-12-22,42,37.1,4.9,28,21.4,6.6,35.0,29.2,5.8,28,0.03,M,M,M,M,M,T,30,35.8,-5.8,0,0.0,0.0,0
1978-12-23,42,36.8,5.2,22,21.1,0.9,32.0,29.0,3.0,24,0.00,M,M,M,M,M,M,33,36.0,-3.0,0,0.0,0.0,0
1978-12-24,42,36.5,5.5,M,20.9,M,M,28.7,M,M,0.00,M,M,M,M,M,M,M,36.3,M,M,0.0,M,M
1978-12-25,35,36.2,-1.2,16,20.6,-4.6,25.5,28.4,-2.9,30,1.80,M,M,1.5,M,M,15,39,36.6,2.4,0,0.0,0.0,0
1978-12-26,40,36.0,4.0,24,20.3,3.7,32.0,28.2,3.8,M,0.00,M,M,M,M,M,15,33,36.8,-3.8,0,0.0,0.0,0
1978-12-27,40,35.7,4.3,18,20.1,-2.1,29.0,27.9,1.1,28,0.00,M,M,M,M,M,14,36,37.1,-1.1,0,0.0,0.0,0
1978-12-28,32,35.5,-3.5,18,19.8,-1.8,25.0,27.6,-2.6,17,T,M,M,M,M,M,M,40,37.4,2.6,0,0.0,0.0,0
1978-12-29,26,35.2,-9.2,10,19.5,-9.5,18.0,27.4,-9.4,10,0.00,M,M,M,M,M,M,47,37.6,9.4,0,0.0,0.0,0
1978-12-30,24,35.0,-11.0,9,19.3,-10.3,16.5,27.1,-10.6,10,0.00,M,M,M,M,M,12,48,37.9,10.1,0,0.0,0.0,0
1978-12-31,34,34.8,-0.8,10,19.0,-9.0,22.0,26.9,-4.9,30,0.02,M,M,M,M,M,M,43,38.1,4.9,0,0.0,0.0,0
1979-01-01,44,34.6,9.4,30,18.8,11.2,37.0,26.7,10.3,44,0.02,M,M,M,M,M,6,28,38.3,-10.3,0,0.0,0.0,0
1979-01-02,46,34.4,11.6,40,18.5,21.5,43.0,26.4,16.6,40,0.30,M,M,M,M,M,T,22,38.6,-16.6,0,0.0,0.0,0
1979-01-03,46,34.2,11.8,16,18.3,-2.3,31.0,26.2,4.8,16,0.70,M,M,1.0,M,M,1,34,38.8,-4.8,0,0.0,0.0,0
1979-01-04,20,34.0,-14.0,2,18.0,-16.0,11.0,26.0,-15.0,2,0.00,M,M,M,M,M,1,54,39.0,15.0,0,0.0,0.0,0
1979-01-05,27,33.9,-6.9,2,17.8,-15.8,14.5,25.8,-11.3,10,0.00,M,M,M,M,M,1,50,39.2,10.8,0,0.0,0.0,0
1979-01-06,27,33.7,-6.7,9,17.5,-8.5,18.0,25.6,-7.6,12,T,M,M,T,M,M,1,47,39.4,7.6,0,0.0,0.0,0
1979-01-07,30,33.5,-3.5,10,17.3,-7.3,20.0,25.4,-5.4,M,T,M,M,M,M,M,M,45,39.6,5.4,0,0.0,0.0,0
1979-01-08,34,33.4,0.6,26,17.1,8.9,30.0,25.2,4.8,32,1.07,M,M,M,M,M,2,35,39.8,-4.8,0,0.0,0.0,0
1979-01-09,M,33.3,M,14,16.9,-2.9,M,25.1,M,14,0.07,M,M,T,M,M,2,M,39.9,M,M,0.0,M,M
1979-01-10,32,33.2,-1.2,M,16.6,M,M,24.9,M,M,0.00,M,M,M,M,M,2,M,40.1,M,M,0.0,M,M
1979-01-11,28,33.1,-5.1,2,16.4,-14.4,15.0,24.8,-9.8,7,0.00,M,M,M,M,M,2,50,40.2,9.8,0,0.0,0.0,0
1979-01-12,16,33.0,-17.0,-4,16.2,-20.2,6.0,24.6,-18.6,M,0.00,M,M,M,M,M,2,59,40.4,18.6,0,0.0,0.0,0
1979-01-13,20,32.9,-12.9,M,16.1,M,M,24.5,M,20,T,M,M,M,M,M,2,M,40.5,M,M,0.0,M,M
1979-01-14,32,32.9,-0.9,20,15.9,4.1,26.0,24.4,1.6,32,0.53,M,M,M,M,M,2,39,40.6,-1.6,0,0.0,0.0,0
1979-01-15,40,32.8,7.2,18,15.7,2.3,29.0,24.3,4.7,18,T,M,M,M,M,M,2,36,40.7,-4.7,0,0.0,0.0,0
1979-01-16,28,32.8,-4.8,10,15.6,-5.6,19.0,24.2,-5.2,15,T,M,M,M,M,M,2,46,40.8,5.2,0,0.0,0.0,0
