Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
2011-08-23,M,M,M,M,M,M,M,M,M,52,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-24,M,M,M,M,M,M,M,M,M,51,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-25,M,M,M,M,M,M,M,M,M,65,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-26,M,M,M,M,M,M,M,M,M,61,0.30,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-27,M,M,M,M,M,M,M,M,M,61,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-28,M,M,M,M,M,M,M,M,M,64,1.18,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-29,M,M,M,M,M,M,M,M,M,55,3.52,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-30,M,M,M,M,M,M,M,M,M,50,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-08-31,M,M,M,M,M,M,M,M,M,54,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-01,M,M,M,M,M,M,M,M,M,58,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-02,M,M,M,M,M,M,M,M,M,61,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-03,M,M,M,M,M,M,M,M,M,63,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-04,M,M,M,M,M,M,M,M,M,70,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-05,M,M,M,M,M,M,M,M,M,67,0.85,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-06,M,M,M,M,M,M,M,M,M,59,1.20,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-07,M,M,M,M,M,M,M,M,M,58,0.30,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-08,M,M,M,M,M,M,M,M,M,60,1.95,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-09,M,M,M,M,M,M,M,M,M,62,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-10,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-11,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-12,M,M,M,M,M,M,M,M,M,61,0.00A,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-13,M,M,M,M,M,M,M,M,M,58,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-14,M,M,M,M,M,M,M,M,M,60,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-15,M,M,M,M,M,M,M,M,M,60,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-16,M,M,M,M,M,M,M,M,M,37,0.43,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-17,M,M,M,M,M,M,M,M,M,38,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-18,M,M,M,M,M,M,M,M,M,41,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-19,M,M,M,M,M,M,M,M,M,42,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-20,M,M,M,M,M,M,M,M,M,52,0.08,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-21,M,M,M,M,M,M,M,M,M,52,0.16,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-22,M,M,M,M,M,M,M,M,M,63,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-23,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-24,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-26,M,M,M,M,M,M,M,M,M,59,1.61A,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-27,M,M,M,M,M,M,M,M,M,59,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-28,M,M,M,M,M,M,M,M,M,65,0.03,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-29,M,M,M,M,M,M,M,M,M,62,0.08,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-09-30,M,M,M,M,M,M,M,M,M,53,1.48,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-01,M,M,M,M,M,M,M,M,M,55,0.04,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-02,M,M,M,M,M,M,M,M,M,47,0.20,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-03,M,M,M,M,M,M,M,M,M,52,0.10,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-04,M,M,M,M,M,M,M,M,M,50,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-05,M,M,M,M,M,M,M,M,M,47,0.06,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-06,M,M,M,M,M,M,M,M,M,32,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-07,M,M,M,M,M,M,M,M,M,37,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-08,M,M,M,M,M,M,M,M,M,42,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-09,M,M,M,M,M,M,M,M,M,46,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-10,M,M,M,M,M,M,M,M,M,50,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-11,M,M,M,M,M,M,M,M,M,52,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-12,M,M,M,M,M,M,M,M,M,50,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-13,M,M,M,M,M,M,M,M,M,52,0.30,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-14,M,M,M,M,M,M,M,M,M,59,0.70,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-15,M,M,M,M,M,M,M,M,M,50,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-16,M,M,M,M,M,M,M,M,M,49,0.20,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-17,M,M,M,M,M,M,M,M,M,43,0.17,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-18,M,M,M,M,M,M,M,M,M,44,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-19,M,M,M,M,M,M,M,M,M,47,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-20,M,M,M,M,M,M,M,M,M,54,0.10,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-21,M,M,M,M,M,M,M,M,M,47,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-22,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-23,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-24,M,M,M,M,M,M,M,M,M,35,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-25,M,M,M,M,M,M,M,M,M,37,0.09,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-26,M,M,M,M,M,M,M,M,M,39,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-27,M,M,M,M,M,M,M,M,M,40,0.30,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-28,M,M,M,M,M,M,M,M,M,27,0.10,M,M,0.5,M,M,M,M,M,M,M,M,M,M
2011-10-29,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-10-30,M,M,M,M,M,M,M,M,M,33,0.01,M,M,1.2,M,M,M,M,M,M,M,M,M,M
2011-10-31,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-01,M,M,M,M,M,M,M,M,M,29,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-02,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-03,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-04,M,M,M,M,M,M,M,M,M,39,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-05,M,M,M,M,M,M,M,M,M,25,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-06,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-07,M,M,M,M,M,M,M,M,M,25,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-08,M,M,M,M,M,M,M,M,M,35,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-09,M,M,M,M,M,M,M,M,M,39,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-10,M,M,M,M,M,M,M,M,M,54,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-11,M,M,M,M,M,M,M,M,M,36,0.10,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-12,M,M,M,M,M,M,M,M,M,33,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-13,M,M,M,M,M,M,M,M,M,29,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-14,M,M,M,M,M,M,M,M,M,45,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-15,M,M,M,M,M,M,M,M,M,54,0.54,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-16,M,M,M,M,M,M,M,M,M,36,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-17,M,M,M,M,M,M,M,M,M,39,0.04,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-18,M,M,M,M,M,M,M,M,M,31,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-19,M,M,M,M,M,M,M,M,M,30,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-20,M,M,M,M,M,M,M,M,M,41,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-21,M,M,M,M,M,M,M,M,M,38,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-22,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-23,M,M,M,M,M,M,M,M,M,33,0.01,M,M,5.2,M,M,M,M,M,M,M,M,M,M
2011-11-24,M,M,M,M,M,M,M,M,M,31,0.25,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-25,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-26,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-27,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-28,M,M,M,M,M,M,M,M,M,46,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-29,M,M,M,M,M,M,M,M,M,44,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-11-30,M,M,M,M,M,M,M,M,M,48,0.40,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-01,M,M,M,M,M,M,M,M,M,28,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-02,M,M,M,M,M,M,M,M,M,24,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-03,M,M,M,M,M,M,M,M,M,24,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-04,M,M,M,M,M,M,M,M,M,27,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-05,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-06,M,M,M,M,M,M,M,M,M,48,0.16,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-07,M,M,M,M,M,M,M,M,M,37,0.40,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-08,M,M,M,M,M,M,M,M,M,32,0.60,M,M,T,M,M,M,M,M,M,M,M,M,M
2011-12-09,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-10,M,M,M,M,M,M,M,M,M,33,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-11,M,M,M,M,M,M,M,M,M,20,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-12,M,M,M,M,M,M,M,M,M,20,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-13,M,M,M,M,M,M,M,M,M,20,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-14,M,M,M,M,M,M,M,M,M,32,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-15,M,M,M,M,M,M,M,M,M,39,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-16,M,M,M,M,M,M,M,M,M,39,0.28,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-17,M,M,M,M,M,M,M,M,M,34,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-18,M,M,M,M,M,M,M,M,M,11,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-19,M,M,M,M,M,M,M,M,M,17,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-20,M,M,M,M,M,M,M,M,M,32,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-21,M,M,M,M,M,M,M,M,M,29,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2011-12-22,M,M,M,M,M,M,M,M,M,42,0.44,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-23,M,M,M,M,M,M,M,M,M,35,0.38,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-24,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-26,M,M,M,M,M,M,M,M,M,34,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2011-12-27,M,M,M,M,M,M,M,M,M,24,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-28,M,M,M,M,M,M,M,M,M,37,0.98,M,M,M,M,M,M,M,M,M,M,M,M,M
2011-12-29,M,M,M,M,M,M,M,M,M,13,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2011-12-30,M,M,M,M,M,M,M,M,M,23,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2011-12-31,M,M,M,M,M,M,M,M,M,32,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-01,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-02,M,M,M,M,M,M,M,M,M,35,0.16,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-03,M,M,M,M,M,M,M,M,M,19,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-04,M,M,M,M,M,M,M,M,M,2,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-05,M,M,M,M,M,M,M,M,M,20,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-06,M,M,M,M,M,M,M,M,M,24,0.01,M,M,0.5,M,M,M,M,M,M,M,M,M,M
2012-01-07,M,M,M,M,M,M,M,M,M,28,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-08,M,M,M,M,M,M,M,M,M,34,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-09,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-10,M,M,M,M,M,M,M,M,M,27,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-11,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-12,M,M,M,M,M,M,M,M,M,30,0.01,M,M,1.5,M,M,M,M,M,M,M,M,M,M
2012-01-13,M,M,M,M,M,M,M,M,M,33,T,M,M,2.5,M,M,M,M,M,M,M,M,M,M
2012-01-14,M,M,M,M,M,M,M,M,M,22,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-15,M,M,M,M,M,M,M,M,M,-4,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-16,M,M,M,M,M,M,M,M,M,-4,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-17,M,M,M,M,M,M,M,M,M,27,T,M,M,0.8,M,M,M,M,M,M,M,M,M,M
2012-01-18,M,M,M,M,M,M,M,M,M,30,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-19,M,M,M,M,M,M,M,M,M,4,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-20,M,M,M,M,M,M,M,M,M,19,0.01,M,M,3.5,M,M,M,M,M,M,M,M,M,M
2012-01-21,M,M,M,M,M,M,M,M,M,13,0.01,M,M,0.5,M,M,M,M,M,M,M,M,M,M
2012-01-22,M,M,M,M,M,M,M,M,M,-0,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-23,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-24,M,M,M,M,M,M,M,M,M,36,0.40,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-25,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-26,M,M,M,M,M,M,M,M,M,30,0.01,M,M,0.5,M,M,M,M,M,M,M,M,M,M
2012-01-27,M,M,M,M,M,M,M,M,M,32,0.25,M,M,2.0,M,M,M,M,M,M,M,M,M,M
2012-01-28,M,M,M,M,M,M,M,M,M,32,0.60,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-29,M,M,M,M,M,M,M,M,M,28,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-01-30,M,M,M,M,M,M,M,M,M,28,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-01-31,M,M,M,M,M,M,M,M,M,25,0.01,M,M,1.3,M,M,M,M,M,M,M,M,M,M
2012-02-01,M,M,M,M,M,M,M,M,M,32,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-02,M,M,M,M,M,M,M,M,M,35,0.15,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-03,M,M,M,M,M,M,M,M,M,17,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-04,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-05,M,M,M,M,M,M,M,M,M,12,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-06,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-07,M,M,M,M,M,M,M,M,M,35,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-08,M,M,M,M,M,M,M,M,M,14,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-09,M,M,M,M,M,M,M,M,M,23,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-10,M,M,M,M,M,M,M,M,M,18,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-11,M,M,M,M,M,M,M,M,M,28,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-02-12,M,M,M,M,M,M,M,M,M,8,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-13,M,M,M,M,M,M,M,M,M,17,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-14,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-15,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-16,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-17,M,M,M,M,M,M,M,M,M,32,0.05,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-02-18,M,M,M,M,M,M,M,M,M,28,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-19,M,M,M,M,M,M,M,M,M,20,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-20,M,M,M,M,M,M,M,M,M,20,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-21,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-22,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-23,M,M,M,M,M,M,M,M,M,31,0.16A,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-24,M,M,M,M,M,M,M,M,M,29,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-25,M,M,M,M,M,M,M,M,M,30,0.20,M,M,1.0,M,M,M,M,M,M,M,M,M,M
2012-02-26,M,M,M,M,M,M,M,M,M,16,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-27,M,M,M,M,M,M,M,M,M,18,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-28,M,M,M,M,M,M,M,M,M,33,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-02-29,M,M,M,M,M,M,M,M,M,26,0.01,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-03-01,M,M,M,M,M,M,M,M,M,30,0.01,M,M,6.5,M,M,M,M,M,M,M,M,M,M
2012-03-02,M,M,M,M,M,M,M,M,M,28,0.01,M,M,2.5,M,M,M,M,M,M,M,M,M,M
2012-03-03,M,M,M,M,M,M,M,M,M,32,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-03-04,M,M,M,M,M,M,M,M,M,29,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-05,M,M,M,M,M,M,M,M,M,18,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-03-06,M,M,M,M,M,M,M,M,M,5,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-07,M,M,M,M,M,M,M,M,M,21,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-08,M,M,M,M,M,M,M,M,M,37,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-09,M,M,M,M,M,M,M,M,M,31,0.30,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-10,M,M,M,M,M,M,M,M,M,23,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-11,M,M,M,M,M,M,M,M,M,20,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-12,M,M,M,M,M,M,M,M,M,28,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-13,M,M,M,M,M,M,M,M,M,42,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-14,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-15,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-16,M,M,M,M,M,M,M,M,M,40,0.25,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-17,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-18,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-19,M,M,M,M,M,M,M,M,M,44,0.00A,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-20,M,M,M,M,M,M,M,M,M,48,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-21,M,M,M,M,M,M,M,M,M,43,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-22,M,M,M,M,M,M,M,M,M,44,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-23,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-24,M,M,M,M,M,M,M,M,M,45,0.00A,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-25,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-26,M,M,M,M,M,M,M,M,M,42,0.28A,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-27,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-28,M,M,M,M,M,M,M,M,M,34,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-29,M,M,M,M,M,M,M,M,M,42,0.20,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-30,M,M,M,M,M,M,M,M,M,31,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-03-31,M,M,M,M,M,M,M,M,M,34,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-01,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-02,M,M,M,M,M,M,M,M,M,35,0.05A,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-03,M,M,M,M,M,M,M,M,M,22,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-04,M,M,M,M,M,M,M,M,M,32,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-05,M,M,M,M,M,M,M,M,M,35,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2012-04-06,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-07,M,M,M,M,M,M,M,M,M,26,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-08,M,M,M,M,M,M,M,M,M,31,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-09,M,M,M,M,M,M,M,M,M,40,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-10,M,M,M,M,M,M,M,M,M,38,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-11,M,M,M,M,M,M,M,M,M,32,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-12,M,M,M,M,M,M,M,M,M,33,0.05,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-13,M,M,M,M,M,M,M,M,M,31,T,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-14,M,M,M,M,M,M,M,M,M,33,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-15,M,M,M,M,M,M,M,M,M,44,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-16,M,M,M,M,M,M,M,M,M,53,0.08,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-17,M,M,M,M,M,M,M,M,M,56,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-18,M,M,M,M,M,M,M,M,M,35,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-19,M,M,M,M,M,M,M,M,M,30,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-20,M,M,M,M,M,M,M,M,M,41,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
2012-04-21,M,M,M,M,M,M,M,M,M,48,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M
